OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	MEASUREMENT_VALUE_TYPE	n_records	n_subjects
-1	b-retikulosyyttientuotantoindeksi	osuus	osuus	FALSE	Source	303	196
3011985	p-reninm	mu/l	mu/l	FALSE	Source	7339	4722
3001788	s-aldos	pmol/l	pmol/l	FALSE	Source	5195	4065
3001784	psa-v/psa-suhde	%	%	FALSE	Source	2697	1883
3002030	lymf	%	%	FALSE	Source	46895	13915
3019069	mono	%	%	FALSE	Source	41798	13149
3006504	eos	%	%	FALSE	Source	49739	14133
3022096	baso	%	%	FALSE	Source	50258	14274
3018010	neut	%	%	FALSE	Source	61798	16738
3019225	ph			TRUE	Extracted	48670	19954
3000570	f-elast1	ug/g	ug/g	FALSE	Source	10974	7795
3025271	b-nk	e6/l	e6/l	FALSE	Source	5898	2078
3005719	p-igg	g/l	g/l	FALSE	Source	73214	24774
3028026	p-igm	g/l	g/l	FALSE	Source	38211	20044
3028167	b-cd4	e6/l	e6/l	FALSE	Source	3893	1258
3001405	b-cd8	e6/l	e6/l	FALSE	Source	3892	1258
40757349	cd4/cd8			FALSE	Source	3730	1208
3010503	b-cd19	e6/l	e6/l	FALSE	Source	3827	1243
3011412	b-cd3	e6/l	e6/l	FALSE	QCOut	3872	1257
-1	cd4	%/lumf	%/lumf	FALSE	Source	1920	761
3032080	p-tt-inr			TRUE	Extracted	468683	59224
-1	bla	%	%	FALSE	Source	3320	1268
3021440	prom	%	%	FALSE	Source	4479	1618
3017181	myel	%	%	FALSE	Source	4482	1617
3002179	metam	%	%	FALSE	Source	3264	1240
-1	nst	%	%	FALSE	Source	3290	1260
-1	nlt	%	%	FALSE	Source	4461	1754
3013742	s-prealb	g/l	g/l	FALSE	Source	33017	13048
3001784	psa-v/psa			TRUE	Extracted	12988	4525
-1	b-cd34	e6/l	e6/l	FALSE	Source	193	118
-1	afer-trom	e9/l	e9/l	FALSE	Source	204	152
-1	afer-mns	e8/kg	e8/kg	FALSE	Source	185	142
-1	afer-cd34	e6/kg	e6/kg	FALSE	Source	185	139
-1	afer-leuk			TRUE	Extracted	26	22
3035933	gran	%	%	FALSE	Source	206	153
-1	mns	%	%	FALSE	Source	204	151
-1	afer-hkr	osuus	osuus	FALSE	Source	203	151
-1	afer-mnst	e9/tuote	e9/tuote	FALSE	Source	189	143
-1	afer-leukt	e9/tuote	e9/tuote	FALSE	Source	191	143
3003458	fp-pi	mmol/l	mmol/l	FALSE	Source	175027	31418
3009343	cb-ph		ph	FALSE	Source	77276	21197
3024561	p-alb			TRUE	Extracted	50838	29120
43055554	cb-be			TRUE	Extracted	36596	13139
3004490	cb-hco3-st	mmol/l	mmol/l	FALSE	Source	64090	15291
3003458	fp-pi			TRUE	Extracted	8824	4697
43055554	cb-be	mmol/l	mmol/l	FALSE	Source	63895	18911
3002030	l-lymfos	%	%	FALSE	Source	83980	17851
3006504	l-eosin	%	%	FALSE	Source	82316	17556
3022096	l-basof	%	%	FALSE	Source	84273	18009
3018010	l-neutr	%	%	FALSE	Source	86908	18776
-1	14272	e9/l	e9/l	FALSE	Source	78909	9362
-1	s-paroabg	titre	titre	FALSE	Source	45	44
-1	s-rubeabg	iu/ml	iu/ml	FALSE	Source	205	201
3009871	s-morbabg	titre	titre	FALSE	Source	300	299
-1	s-vzvabg	eiu	eiu	FALSE	Source	3320	3086
3002030	l-lymfos			TRUE	Extracted	19446	7629
3006315	b-basof	e9/l	e9/l	FALSE	Source	4729	2384
3019198	b-lymfos			TRUE	Extracted	19817	7638
3006504	l-eosin			TRUE	Extracted	19355	7555
3006923	p-alaniiniaminotransferaasi	u/l	u/l	FALSE	Source	56147	21984
3018251	fp-glukoosi	mmol/l	mmol/l	FALSE	Source	21503	14993
3010813	b-leukosyytit			TRUE	Extracted	5637	2417
3009201	p-tyreotropiini	mu/l	mu/l	FALSE	Source	31675	20568
-1	p-happamuusaste(ionis.ca)			TRUE	Extracted	22410	8169
3016431	fs-ca-ion/ph7.40	mmol/l	mmol/l	FALSE	Source	27029	10625
3021347	s-kalsium,ionisoitunut	mmol/l	mmol/l	FALSE	Source	33412	14094
3022217	p-inr		inr	FALSE	Source	707986	33420
3013603	s-psa/oma	ug/l	ug/l	FALSE	Source	183	100
3005013	s-psa-v	ug/l	ug/l	FALSE	Source	22261	10345
3001784	p-psa-suh			FALSE	Source	3743	1102
3002582	erytrosyytit,virtsa	e6/l	e6/l	FALSE	Source	7631	2842
3000850	epiteelisolut,virtsa	e6/l	e6/l	FALSE	Source	7631	2842
3030467	lieriöt,virtsa	e6/l	e6/l	FALSE	Source	7631	2842
3002385	e-erytrosyytit,kokojakaumaindeksi	%	%	FALSE	Source	75219	8724
40764999	pt-glomerulussuodosnopeus,estimoitu,ckd-epi-kaava(pt-gfre-3osatutkimus)	ml/min/173m2	ml/min/173m2	FALSE	Source	61771	8121
3001784	prostataspesifinenantigeeni,vapaanosuus(vainlaboratorionkäytössä)	%	%	FALSE	Source	1293	613
3022192	troponiinit,plasma	ng/l	ng/l	FALSE	Source	5794	2125
3032080	tromboplastiiniaika,inr-tulostus,plasma	inr	inr	FALSE	Source	11740	2775
-1	kalsium,ionisoitunutph	ph	ph	FALSE	Source	4703	1589
-1	s-metanefriini	nmol/l	nmol/l	FALSE	Source	348	304
-1	s-normetanefriini	nmol/l	nmol/l	FALSE	Source	196	182
-1	b-hkr(erytrosyytit,tilavuusosuus)	osuus	osuus	FALSE	Source	39604	10768
3002385	punasolujenkokojakauma	%	%	FALSE	Source	155703	44841
3021589	erytroblastit	e9/l	e9/l	FALSE	Source	141098	34092
40764999	glomerulussuodosnopeus,estimoitu	ml/min/173m2	ml/min/173m2	FALSE	Source	46730	14340
3010421	ph(akt)	ph	ph	FALSE	Source	9841	4848
3016431	kalsium,ionisoitunut(7.4)	mmol/l	mmol/l	FALSE	Source	9847	4856
-1	u-veri(kval)	estimate	estimate	FALSE	Source	3055	1999
3021584	s-plasmaproteiinia,raskauteenliittyvä	mu/l	mu/l	FALSE	Source	1757	1686
-1	s-koriongonadotropiini-b-alayksikkö,ihmisen,vapaa(kasvainmerkkiaine)	ug/l	ug/l	FALSE	Source	110	106
-1	e-mcv(erytrosyytit,keskitilavuus)	fl	fl	FALSE	Source	26895	9397
3020460	p-c-reaktiivinenproteiini	mg/l	mg/l	FALSE	Source	41015	8753
3044889	pt-ekg-12			FALSE	Source	1255	550
3018251	fp-gluk			FALSE	Source	3605	2401
3010813	fb-leuk	e9/l	e9/l	FALSE	Source	326274	40616
3007461	b-tromb	e9/l	e9/l	FALSE	Source	323035	39514
3019150	u-suhti			TRUE	Extracted	142770	39565
3008486	p-t4v	pmol/l	pmol/l	FALSE	Source	90249	28197
3006923	alaniiniaminotransferaasi	u/l	u/l	FALSE	Source	17127	11039
-1	fp-glukoosi,paastonäyte	mmol/l	mmol/l	FALSE	Source	9604	8085
3035941	e-hemoglobiini,keskimassa	pg	pg	FALSE	Source	57790	25349
3023103	p-kalium	mmol/l	mmol/l	FALSE	Source	106850	33554
3019550	p-natrium	mmol/l	mmol/l	FALSE	Source	106413	33754
3019900	kolesteroli	mmol/l	mmol/l	FALSE	Source	16479	14035
-1	hdl-kolesteroli	mmol/l	mmol/l	FALSE	Source	7026	6157
3025839	triglyseridit	mmol/l	mmol/l	FALSE	Source	15655	13364
-1	ldl-kolesteroli	mmol/l	mmol/l	FALSE	Source	10891	8662
3008486	p-tyroksiini,vapaa	pmol/l	pmol/l	FALSE	Source	27695	17673
3004410	b-hemoglobiini-a1c	mmol/mol	mmol/mol	FALSE	Source	57562	41252
40764999	pt-glomerulustensuodatusnopeus,estimoitu,ckd-epi-kaava	ml/min/173m2	ml/min/173m2	FALSE	Source	30445	14208
-1	s-mypnabg	eiu	eiu	FALSE	Source	7286	6172
3019900	fp-kol			TRUE	Extracted	245770	91625
3048773	fp-trigly			TRUE	Extracted	239139	89534
3001308	fp-kol-ldl			TRUE	Extracted	294308	104811
3009201	s-tsh			TRUE	Extracted	25847	18886
-1	-ph			FALSE	Source	1705	1253
3016431	ca++/ph7.4	mmol/l	mmol/l	FALSE	Source	18482	4544
3020460	crpvieri	mg/l	mg/l	FALSE	Source	4875	2439
-1	s-ferrit			TRUE	Extracted	665	487
3013707	b-la			TRUE	Extracted	149889	63568
3021614	fs-rf			TRUE	Extracted	348	332
3019069	l-mono	%	%	FALSE	Source	58379	13204
3028286	s-album	g/l	g/l	FALSE	Source	25430	10857
3015322	s-alfa-1	g/l	g/l	FALSE	Source	27708	11908
3005229	s-alfa-2	g/l	g/l	FALSE	Source	27644	11849
3043723	s-beta-1	g/l	g/l	FALSE	Source	27387	11673
3043747	s-beta-2	g/l	g/l	FALSE	Source	27334	11644
3023465	s-gamma	g/l	g/l	FALSE	Source	28537	12585
3029713	s-mkomp-1	g/l	g/l	FALSE	Source	29826	12751
3035797	s-mkomp-2	g/l	g/l	FALSE	Source	27016	11516
3029338	s-mkomp-3	g/l	g/l	FALSE	Source	25589	10715
3029379	s-mkomp-4	g/l	g/l	FALSE	Source	25572	10693
3037522	s-ana	titre	titre	FALSE	Source	16685	12783
3000963	hbvieri	g/l	g/l	FALSE	Source	1633	1034
3014702	fs-cga	nmol/l	nmol/l	FALSE	Source	6194	1937
40758355	fs-pp	pmol/l	pmol/l	FALSE	Source	1162	472
3015399	s-tfr			TRUE	Extracted	2004	1417
3021162	se-amyl	u/l	u/l	FALSE	Source	1666	626
3022948	fs-fe	umol/l	umol/l	FALSE	Source	41742	20125
3046279	p-pct	ug/l	ug/l	FALSE	Source	23099	11880
3004809	l-sauv	%	%	FALSE	Source	3700	993
3017354	l-liusk	%	%	FALSE	Source	2753	856
3002179	l-metamyel	%	%	FALSE	Source	2520	754
3017181	l-myelos	%	%	FALSE	Source	22190	5974
3021440	l-promyel	%	%	FALSE	Source	23129	6312
-1	l-blast	%	%	FALSE	Source	5229	1673
40771025	p-d-25	nmol/l	nmol/l	FALSE	Source	55698	35179
-1	glukvieri	mmol/l	mmol/l	FALSE	Source	823	431
3034780	fs-ace	u/l	u/l	FALSE	Source	33373	16511
3022756	s-kerulo	g/l	g/l	FALSE	Source	1466	1391
3051339	p-cu	umol/l	umol/l	FALSE	Source	220	197
-1	s-varicella-zostervirus,iggvasta-aineet	iu/l	iu/l	FALSE	Source	47	45
3003031	s-cdt	%	%	FALSE	Source	89543	52808
3024561	p-alb			FALSE	Source	704	651
3015377	p-ca			FALSE	Source	475	451
3012544	vb-ph			TRUE	Extracted	85050	22156
3024354	vb-po2	kpa	kpa	FALSE	Source	134116	37173
3021447	vb-pco2	kpa	kpa	FALSE	Source	187248	44581
3014111	fp-laktaat	mmol/l	mmol/l	FALSE	Source	299118	32605
3002032	vb-be	mmol/l	mmol/l	FALSE	Source	127083	34680
3007628	vb-hco3-st	mmol/l	mmol/l	FALSE	Source	104777	21632
-1	ab-ph			TRUE	Extracted	266709	23504
3023602	fp-kol-hdl			TRUE	Extracted	235267	87327
3013603	p-psa			TRUE	Extracted	85243	31016
3001784	p-psa-suh			TRUE	Extracted	20581	9482
3004410	b-hb-a1c			TRUE	QCOut	18849	10958
3010813	fb-leuk			TRUE	Extracted	78129	18208
3007461	b-tromb			TRUE	Extracted	74950	16818
3020460	p-crp-o	mg/l	mg/l	FALSE	Source	29537	16334
-1	prostataspesifinenantigeeni,suhde	%	%	FALSE	Source	1495	1279
3013603	prostataspesifinenantigeeni	ug/l	ug/l	FALSE	Source	2969	2546
3021614	s-rf	u/ml	u/ml	FALSE	Source	272	258
3006999	s-rnpab	u/ml	u/ml	FALSE	Source	2847	1877
3023939	s-ssaab	u/ml	u/ml	FALSE	Source	1429	945
3027450	s-ssbab	u/ml	u/ml	FALSE	Source	1136	744
3016431	s-caion7.4	mmol/l	mmol/l	FALSE	Source	5310	1513
3013115	b-eosin	e9/l	e9/l	FALSE	Source	12142	5154
3006184	cb-hb	g/l	g/l	FALSE	Source	15173	5591
3010813	cb-leuk-o	e9/l	e9/l	FALSE	Source	73	63
3019800	b-tnt-o	ng/l	ng/l	FALSE	Source	1240	807
3020460	p-crppika	mg/l	mg/l	FALSE	Source	947	656
3000620	s-c3	g/l	g/l	FALSE	Source	10598	6594
3017766	s-c4	g/l	g/l	FALSE	Source	10431	6458
3002582	u-erytla	e6/l	e6/l	FALSE	Source	2594	1461
3018095	u-leukla	e6/l	e6/l	FALSE	Source	2574	1461
3030467	u-lierla	e6/l	e6/l	FALSE	Source	2608	1464
3000850	u-epitla	e6/l	e6/l	FALSE	Source	2611	1464
3006588	s-ca15-3	u/ml	u/ml	FALSE	Source	23048	6188
3010813	cb-leuk-o			FALSE	Source	397	256
3022621	u-ph.			FALSE	Source	21310	9463
3000330	u-suhti.			FALSE	Source	21005	9374
3022096	l-basofiilisetleukosyytit	%	%	FALSE	Source	10852	4587
3024731	e-erytrosyytit,tilavuus	fl	fl	FALSE	Source	30284	7146
3003338	e-hemoglobiini(massakonsentraatio)	g/l	g/l	FALSE	QCOut	30325	7146
3035941	e-hemoglobiini(massa)	pg	pg	FALSE	Source	79890	14987
-1	e-rdw,punasolujenkokojakauma	%	%	FALSE	Source	25924	5188
3018010	l-neutrofiilit,automaatio	%	%	FALSE	Source	19269	7958
3019069	l-monosyytit,automaatio	%	%	FALSE	Source	19268	7957
3002030	l-lymfosyytit,automaatio	%	%	FALSE	Source	19274	7959
40764999	pt-glomerulussuodosnopeus,estimoitu	ml/min/173m2	ml/min/173m2	FALSE	Source	94712	25079
3013707	b-lasko	mm/h	mm/h	FALSE	Source	15430	9386
3035995	p-alkalinenfosfataasi	u/l	u/l	FALSE	Source	26327	9379
3000850	u-levyepiteelisolut	e6/l	e6/l	FALSE	Source	8563	4927
3030306	u-pienetepiteelisolut	e6/l	e6/l	FALSE	Source	8456	4830
40771025	s-d-vitamiini-25-oh	nmol/l	nmol/l	FALSE	Source	6314	4705
3026910	p-glutamyylitransferaasi	u/l	u/l	FALSE	Source	5833	3942
3013826	p-glukoosi	mmol/l	mmol/l	FALSE	Source	9345	5655
3006140	p-bilirubiini	umol/l	umol/l	FALSE	Source	14935	5194
3032080	p-tromboplastiiniaika,inr-tulostus		inr	FALSE	Source	37134	6005
3012095	p-magnesium	mmol/l	mmol/l	FALSE	Source	1759	958
-1	p-troponiinii	ng/l	ng/l	FALSE	Source	7299	3444
3013721	p-aspartaattiaminotransferaasi	u/l	u/l	FALSE	Source	7786	4815
40764999	pt-gfre			TRUE	Extracted	119180	32484
3009201	p-tsh			TRUE	Extracted	344038	111114
3008486	p-t4-v			TRUE	Extracted	203327	68812
3021589	b-erybla			TRUE	Extracted	164791	30965
3025839	p-trigly			TRUE	Extracted	60058	33053
3019900	p-kol			TRUE	Extracted	63554	34727
3023602	p-kol-hdl			TRUE	Extracted	61103	33327
3001308	p-kol-ldl			TRUE	Extracted	76303	39853
3026493	p-uraat			TRUE	Extracted	37306	20440
-1	glomerulussuodosnopeus,estimo	ml/min/173m2	ml/min/173m2	FALSE	Source	69299	17875
3021337	p-tni	ug/l	ug/l	FALSE	Source	25059	7728
-1	p-crp-päi	mg/l	mg/l	FALSE	Source	122	92
3016724	p-hcyst	umol/l	umol/l	FALSE	Source	4294	3090
3007164	s-iga			TRUE	Extracted	2356	2120
3019050	s-ttgaba			TRUE	Extracted	13730	10805
3010421	b-ph	ph	ph	FALSE	Source	35592	9122
3013290	b-pco2	kpa	kpa	FALSE	Source	34914	9116
3012501	b-be			TRUE	Extracted	15768	5257
3016293	p-hco3	mmol/l	mmol/l	FALSE	Source	267727	30586
3027315	b-po2	kpa	kpa	FALSE	Source	35207	9167
3000963	b-thb	g/l	g/l	FALSE	Source	11676	5320
3022806	cb-o2hb	%	%	FALSE	Source	8705	4889
40767503	cb-to2c	ml/dl	ml/dl	FALSE	Source	8702	4887
3028271	cb-laktaat	mmol/l	mmol/l	FALSE	Source	11861	6423
3012501	b-be	mmol/l	mmol/l	FALSE	Source	19713	6232
3004410	b-hba1cvt	mmol/mol	mmol/mol	FALSE	Source	10683	2323
3019050	s-ttgaba	u/ml	u/ml	FALSE	Source	32224	26887
-1	pt-fib-4			FALSE	Source	6047	4597
-1	hemoglobiini-a1c,vieritutkimu	mmol/mol	mmol/mol	FALSE	Source	38	37
3009035	p-b12-vit			TRUE	Extracted	9312	7559
-1	gt-cdt-ind			FALSE	Source	6067	3732
-1	b-peth	umol/l	umol/l	FALSE	Source	18187	9913
-1	glutamyylitransferaasi-desialotransferriini-indeks			FALSE	Source	158	78
-1	b-fosfatidyylietanoli			FALSE	Source	144	80
-1	p-uraatti	umol/l	umol/l	FALSE	Source	6898	4531
3029937	u-alb-o			TRUE	Extracted	40531	16053
3035350	u-keto-o			TRUE	Extracted	44240	16769
3041096	u-eryt-o			TRUE	Extracted	34260	15047
3009261	u-gluk-o			TRUE	Extracted	41866	16192
3021601	u-nitr-o			TRUE	Extracted	38608	16143
3001122	p-ferrit			TRUE	Extracted	65256	32331
3016771	p-amyl			TRUE	Extracted	25879	17791
3017315	u-amyl			TRUE	Extracted	97	91
3021347	s-ca(akt)			TRUE	Extracted	11912	6859
3018418	s-ph(akt)			TRUE	Extracted	15822	8509
3048816	s-ca(7.4)			TRUE	Extracted	16037	8602
3005772	p-bil-kj			TRUE	Extracted	5800	4299
3009035	s-b12-vit			TRUE	Extracted	20276	11973
3015399	p-tfr			TRUE	Extracted	35705	20536
3013742	p-prealb	g/l	g/l	FALSE	Source	17703	9998
3035715	b-liuskat	e9/l	e9/l	FALSE	Source	28124	8521
3035933	l-liuskat	%	%	FALSE	Source	31495	8829
3013005	fs-a-vit	umol/l	umol/l	FALSE	Source	4424	2137
3000208	fs-e-vit	umol/l	umol/l	FALSE	Source	4200	2026
3014007	ab-o2hb	%	%	FALSE	Source	1813	602
40762365	ab-to2c	ml/dl	ml/dl	FALSE	Source	1798	594
3018405	ab-laktaat	mmol/l	mmol/l	FALSE	Source	5615	2541
3020891	b-temp	°c	°c	FALSE	Source	5091	1621
3023183	p-nh4-ion	umol/l	umol/l	FALSE	Source	1290	449
3004789	fp-transf			TRUE	Extracted	12772	8857
3022948	fp-fe			TRUE	Extracted	11292	7839
40763571	fp-trfesat			TRUE	Extracted	2308	1872
3032836	fp-c-pept	nmol/l	nmol/l	FALSE	Source	3064	1793
3030366	p-kysc	mg/l	mg/l	FALSE	Source	52851	11109
40771025	s-d-25			TRUE	Extracted	15426	10865
3013115	eosinofiilit,absol.arvot	e9/l	e9/l	FALSE	Source	16109	7656
3006315	basofiilit,absol.arvot	e9/l	e9/l	FALSE	Source	15818	7499
3001604	monosyytit,absol.arvot	e9/l	e9/l	FALSE	Source	14831	6874
3019198	lymfosyytit,absol.arvot	e9/l	e9/l	FALSE	Source	17133	7784
3002030	lymfosyytit	%	%	FALSE	Source	19099	9216
3018010	neutrofiilit	%	%	FALSE	Source	25265	12194
3017732	neutrofiilit,absol.arvot	e9/l	e9/l	FALSE	Source	21971	10007
3006504	eosinofiilit	%	%	FALSE	Source	17312	7969
3022096	basofiilit	%	%	FALSE	Source	16754	7629
3019069	monosyytit	%	%	FALSE	Source	18944	9113
3013603	s-psa-t	ug/l	ug/l	FALSE	Source	35874	8704
3001784	s-psa-v/t	%	%	FALSE	Source	13330	4289
3004789	fs-transf	g/l	g/l	FALSE	Source	27907	14053
40763571	fs-trfesat			FALSE	Source	10481	4750
-1	u-suhteellinentiheys		ratio	FALSE	Source	9585	5561
3013603	s-prostataspesifinenantigeeni,kokonais	ug/l	ug/l	FALSE	Source	5061	3014
3001784	s-prostataspesifinenantigeeni,vapaa/kokonais-suhde	%	%	FALSE	Source	1147	624
3005013	s-prostataspesifinenantigeeni,vapaa	ug/l	ug/l	FALSE	Source	1170	737
3009201	s-tsh	miu/l	miu/l	FALSE	Source	95397	51387
3003031	s-gt-cdt			FALSE	Source	2610	1269
-1	asat/trombosyytit-indeksi			FALSE	Source	100	65
-1	b-fosfatidyylietanoli	umol/l	umol/l	FALSE	Source	4774	2866
3008832	s-dmklots			TRUE	Extracted	1915	420
3000081	s-klotsa			TRUE	Extracted	4395	737
3015377	fp-ca			TRUE	Extracted	8287	6075
3005719	s-igg			TRUE	Extracted	1547	1101
3028026	s-igm			TRUE	Extracted	795	615
3005322	s-ige			TRUE	Extracted	1423	1367
3019309	fe-folaat			TRUE	Extracted	27146	19273
3000081	s-klotsa	nmol/l	nmol/l	FALSE	Source	37623	2643
-1	s-aripi			TRUE	Extracted	110	69
3008832	s-dmklots	nmol/l	nmol/l	FALSE	Source	13627	1506
3021960	fs-folaat			TRUE	Extracted	26432	18840
-1	s-dharipi	ug/l	ug/l	FALSE	Source	88	76
3041293	s-aridhas	ug/l	ug/l	FALSE	Source	87	76
3041293	s-aripi	ug/l	ug/l	FALSE	Source	115	88
3015916	s-afp	u/ml	u/ml	FALSE	Source	17947	5989
3007220	p-ck			TRUE	Extracted	17891	12344
3008486	p-t4v			TRUE	Extracted	20617	9727
3041942	s-ccpab	u/ml	u/ml	FALSE	Source	30305	24723
-1	sitruliinipeptidi,vasta-aineet	u/ml	u/ml	FALSE	Source	360	354
3021614	p-reumafaktori	iu/ml	iu/ml	FALSE	Source	1339	1210
-1	s-sitrulliinipeptidi,vasta-aineet	u/ml	u/ml	FALSE	Source	1555	1477
3019050	s-kudostransglutaminaasi,igavasta-aineet	u/ml	u/ml	FALSE	Source	2058	1958
-1	p-hcg-tot	iu/l	iu/l	FALSE	Source	3736	1882
3005033	-nt	mm	mm	FALSE	Source	11772	8637
3019145	s-hcgbv/d	ug/l	ug/l	FALSE	Source	14513	9986
3008714	hcgbvkmom			FALSE	Source	11194	8703
46235831	pappakmom			FALSE	Source	11371	8820
40763531	ntkmom			FALSE	Source	11270	8745
3021584	s-pappa	mu/l	mu/l	FALSE	Source	33727	22945
3020460	b-crp-vt	mg/l	mg/l	FALSE	Source	16204	10634
40764999	pt-glumerulussuodosnopeus,estimoitu,cjd-epikaava	ml/min/173m2	ml/min/173m2	FALSE	Source	6297	2459
-1	u-suhteellinentiheysstix			FALSE	Source	937	701
-1	u-phstix			FALSE	Source	990	730
-1	hdl/kol.			TRUE	Extracted	11551	9563
3003396	ab-be			TRUE	Extracted	52623	16915
3000475	sy-leuk	e6/l	e6/l	FALSE	Source	11394	7621
3009306	s-afp	ug/l	ug/l	FALSE	Source	2510	947
-1	fs-transferiininrautakyllästeisyys			FALSE	Source	541	447
3002385	e-erytrosyytit,kokojakauma			TRUE	Extracted	1729	743
-1	ab-emäsylimäärä			TRUE	Extracted	3698	1434
3022621	u-kemseul,ph			FALSE	Source	2863	1016
3002030	konediffi,lym	%	%	FALSE	Source	2412	780
3019069	konediffi,mono	%	%	FALSE	Source	2409	780
3018010	konediffi,neut	%	%	FALSE	Source	2404	779
3006504	konediffi,eos	%	%	FALSE	Source	2397	779
3019069	konediffi,baso	%	%	FALSE	Source	2389	778
3017732	konediffi,neuttot	e9/l	e9/l	FALSE	Source	2383	778
3051387	cb-crp			TRUE	Extracted	2378	877
42529215	p-fsh	u/l	u/l	FALSE	Source	8372	6344
-1	14125	e9/l	e9/l	FALSE	Source	146	87
3037551	p-ca12-5	u/ml	u/ml	FALSE	Source	29704	9667
40758310	s-he4	pmol/l	pmol/l	FALSE	Source	11192	7961
-1	14272			TRUE	Extracted	5212	2646
3051387	cb-crp			FALSE	Source	1002	477
3020460	b-crp-vt			TRUE	Extracted	2468	1605
42868674	hdl/kol			TRUE	Extracted	88989	23075
-1	b-neutrofiili,erillistutkimuksena	e9/l	e9/l	FALSE	Source	26884	4648
-1	-hdl/kol.	%	%	FALSE	Source	4585	3361
3005322	s-ige	u/ml	u/ml	FALSE	Source	34187	26230
-1	s-amokse	u/ml	u/ml	FALSE	Source	172	169
3018688	s-ampise	u/ml	u/ml	FALSE	Source	100	98
-1	s-gpene	u/ml	u/ml	FALSE	Source	156	153
3035457	s-kefakle	u/ml	u/ml	FALSE	Source	209	201
-1	s-vpene	u/ml	u/ml	FALSE	Source	171	168
-1	s-tryptaasi	ug/l	ug/l	FALSE	Source	350	284
3020460	crppika			TRUE	Extracted	470	202
3020460	crppika			FALSE	Source	652	261
3010813	leukpika			FALSE	Source	106	73
3019150	u-suhti	kg/l	kg/l	FALSE	Source	41375	12711
3022621	u-ph-o		ph	FALSE	Source	36756	11643
40763086	u-leuk-o			TRUE	Extracted	29898	14543
40771025	p-d-25			TRUE	Extracted	38077	21908
3015377	p-ca			TRUE	Extracted	24911	17915
43054903	s-b12-tc2			TRUE	Extracted	45908	28640
3009343	cb-ph	ph	ph	FALSE	Source	9565	3818
3021901	cb-hbo2sat	%	%	FALSE	Source	27897	9221
3028626	cb-po2	kpa	kpa	FALSE	Source	47686	11801
40767503	cb-to2c	%	%	FALSE	Source	7531	2851
3015235	cb-ahco3	mmol/l	mmol/l	FALSE	Source	17594	6058
3012544	vb-ph		ph	FALSE	Source	89689	23782
3004529	vb-hbo2sat	%	%	FALSE	Source	71454	21371
3014111	p-laktaat	mmol/l	mmol/l	FALSE	Source	21546	7393
3010517	vb-hb-co	%	%	FALSE	Source	63013	20034
3024889	vb-hb-met	%	%	FALSE	Source	62450	19882
3027273	vb-shco3	mmol/l	mmol/l	FALSE	Source	21019	6903
3004119	vb-thb	g/l	g/l	FALSE	Source	31101	11284
3005411	s-scc-ag	ug/l	ug/l	FALSE	Source	957	497
3034274	s-sappih	umol/l	umol/l	FALSE	Source	9064	3648
3000515	p-at3	%	%	FALSE	Source	33346	11765
3016407	p-fibr	g/l	g/l	FALSE	Source	38558	13841
3036489	p-trombai	s	s	FALSE	Source	30542	12958
3019250	p-fviii.	%	%	FALSE	Source	28713	11057
3035995	s-afos	u/l	u/l	FALSE	Source	62974	42215
3025839	s-trigly	mmol/l	mmol/l	FALSE	Source	30438	26948
3019900	s-kol	mmol/l	mmol/l	FALSE	Source	33507	28081
3023602	s-kol-hdl	mmol/l	mmol/l	FALSE	Source	33871	27876
3001308	s-kol-ldl	mmol/l	mmol/l	FALSE	Source	30028	26625
-1	c-reaktiivinenproteiini,herkkä,seerumista	mg/l	mg/l	FALSE	Source	7411	6225
3052851	-h-ind			FALSE	Source	19585	6365
3052851	-h-ind			TRUE	Extracted	19634	7981
3020460	p-crp/pik	mg/l	mg/l	FALSE	Source	3425	2088
3035320	p-crp/pika	mg/l	mg/l	FALSE	Source	5634	2510
3024928	vb-o2sat	%	%	FALSE	Source	36026	10443
3019230	vb-hbo2	%	%	FALSE	Source	32681	9444
3004119	vb-hb	g/l	g/l	FALSE	Source	61616	16978
3011648	vb-o2-vol	%	%	FALSE	Source	15588	4778
3016502	ab-o2sat	%	%	FALSE	Source	241561	17558
3035637	p-acth	ng/l	ng/l	FALSE	Source	9958	6273
3008295	p-osmol			TRUE	Extracted	508	420
-1	lymf			TRUE	Extracted	26387	5545
3019069	mono			TRUE	Extracted	25914	5379
3006504	eos			TRUE	Extracted	14193	5461
3022096	baso			TRUE	Extracted	25406	5077
3018010	neut			TRUE	Extracted	12133	4803
42870308	s-ihovab	titre	titre	FALSE	Source	248	190
3020717	p-zn	umol/l	umol/l	FALSE	Source	3557	2227
3022096	l-basof			TRUE	Extracted	19030	7408
3018010	l-neutr			TRUE	Extracted	18925	7429
3013115	b-eosin			TRUE	Extracted	19436	7464
3006315	b-basof			TRUE	Extracted	19444	7472
3017732	b-neutr			TRUE	Extracted	19424	7498
3016431	fs-ca++/7.40			TRUE	Extracted	10495	6435
3021347	fs-ca-ion			TRUE	Extracted	10573	6504
-1	s-ca++/7.40			TRUE	Extracted	5861	4518
3016431	s-ca-ion			TRUE	Extracted	25112	16676
-1	b-pvk+t	%	%	FALSE	Source	2538	1097
