OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	TEST_OUTCOME	n_TEST_OUTCOME	n_subjects
-1	-metisilliiniresistenttistaph.aureus,viljelyperineumista			FALSE	N	134	68
-1	-mi-2b			FALSE	A	12	11
-1	-micanho			FALSE	N	6	6
-1	-microsporumaudouinii,nukleiinihappo			FALSE	N	20	18
-1	-microsporumaudouiniinho			FALSE	N	35	32
-1	-microsporumcanis,nukleiinihappo(kval)			FALSE	N	46	45
-1	-microsporumcanis/ferrugineum,nukleiinihappo			FALSE	N	20	18
-1	-microsporumcanis/ferrugineumnho			FALSE	N	23	23
-1	-moniresistentitgramnegatiivisetsauvat,jatkoviljely			FALSE	A	12	8
3001604	-mono	%	%	FALSE	A	495	169
-1	-morbnho			FALSE	N	13	13
-1	-mrsajvi			FALSE	N	29	27
-1	-mrsanho			FALSE	N	9	7
3019902	-mrsavi			FALSE	N	7651	3276
3019902	-mrsavi			FALSE	A	184	103
-1	-mrsavine			FALSE	N	102	61
-1	-mrsavini			FALSE	N	103	61
-1	-mycobacteriumtuberculosis,viljely			FALSE	A	20	14
-1	-mycohe			FALSE	N	171	128
-1	-mycoplasmagenitalium,nukleiinihappo(kval),refleksinäherkkyysmääritys			FALSE	N	88	81
-1	-mycoplasmapneumoniae,nukleiinihappo(kval)			FALSE	N	9	9
-1	-mycoplasmapneumoniae,nukleiinihappo(kval)			FALSE	A	9	9
36659890	-mycoty			FALSE	N	52	47
-1	-mygehe			FALSE	N	103	96
-1	-mygenho			FALSE	N	343	320
-1	-mygenho			FALSE	A	49	39
-1	-myhecp			FALSE	N	100	87
-1	-myhonho			FALSE	N	12	7
-1	-myhonho			FALSE	A	11	8
-1	-mypnhe			FALSE	N	101	88
3002482	-mypnnho			FALSE	A	138	134
3002482	-mypnnho			FALSE	N	808	621
-1	-myrkyt			FALSE	N	94	80
-1	-nannizziagypseanho			FALSE	N	9	8
-1	-natrium,vieritutkimus	mmol/l	mmol/l	FALSE	A	20	17
-1	-ncovnhj			FALSE	N	148	146
586526	-ncovnho			FALSE	A	212	197
586526	-ncovnho			FALSE	N	245	192
-1	-neisseriagonorrhoeae,nukl.os.(kval)			FALSE	N	24	20
-1	-neisseriagonorrhoeae,nukleiinihappo(kval)			FALSE	N	41	34
-1	-neisseriagonorrhoeae,nukleiinihappokotona(kval)			FALSE	N	4815	2703
-1	-neursyf			FALSE	N	42	37
3017732	-neut	%	%	FALSE	A	130	64
-1	-ngs-geenitutkimus,laskutuskulloisenkinpaneelinmukainen			FALSE	N	25	25
-1	-niskaturvotus	mm	mm	FALSE	N	9	9
-1	-nivenho			FALSE	A	20	19
-1	-nivenho			FALSE	N	16	15
-1	-nocavi			FALSE	N	158	125
-1	-nocavi			FALSE	A	9	9
-1	-nor90(ib)			FALSE	N	30	30
3005033	-nt	mm	mm	FALSE	N	3360	3024
3005033	-nt			TRUE	N	707	668
3005033	-nt			FALSE	N	180	174
-1	-nudt15			FALSE	N	1417	1371
-1	-nudt15			TRUE	N	33	32
-1	-palovvi			FALSE	N	197	53
-1	-palovvi			FALSE	A	83	27
-1	-pan-dermatofyyttinho			FALSE	N	9	8
-1	-papilloomavirus(hpv),nukleiinihappo(kval),suu			FALSE	A	116	83
-1	-papilloomavirus(hpv),suurenriskin,dna-osoitus			FALSE	A	465	307
-1	-papilloomavirus(hpv),suurenriskin,dna-osoitus			FALSE	N	225	223
-1	-papilloomavirus,muukorkeanriskintyyppi			FALSE	A	11	11
-1	-papilloomavirus,nukleiinihappo(kval)			FALSE	A	31	23
-1	-para-o			FALSE	N	7	6
-1	-parainfluenssa1-virus,nukleiinihappo(kval)			FALSE	N	9	9
-1	-parainfluenssa1virus,nukleiinihaponosoittaminen(kval)			FALSE	N	208	125
-1	-parainfluenssa2-virus,nukleiinihappo(kval)			FALSE	N	9	9
-1	-parainfluenssa2virus,nukleiinihaponosoittaminen(kval)			FALSE	N	208	125
-1	-parainfluenssa3-virus,nukleiinihappo(kval)			FALSE	N	9	9
-1	-parainfluenssa3virus,nukleiinihaponosoittaminen(kval)			FALSE	A	15	15
-1	-parainfluenssa3virus,nukleiinihaponosoittaminen(kval)			FALSE	N	204	122
-1	-parainfluenssa3virus,nukleiinihappo(kval)			FALSE	A	7	6
-1	-parainfluenssa4-virus,nukleiinihappo(kval)			FALSE	N	9	9
-1	-parainfluenssa4virus,nukleiinihaponosoitus			FALSE	N	208	125
-1	-parinfluenssa3-virus,nukleiinihappo			FALSE	A	13	13
-1	-pat			FALSE	N	11	11
-1	-pdgfr(ib)			FALSE	N	30	30
-1	-pekaanipähkinä	u/ml	u/ml	FALSE	N	7	7
-1	-pes.jäl			FALSE	N	824	442
-1	-pes.til	ml	ml	FALSE	N	796	431
-1	-ph			TRUE	N	867	691
-1	-ph			TRUE	L	12	12
-1	-ph			FALSE	N	8	8
-1	-ph			FALSE	A	17	14
-1	-piconh0			FALSE	N	6	6
-1	-piconho			FALSE	N	23	22
-1	-piconho			FALSE	A	7	7
-1	-pikacrp	mg/l	mg/l	FALSE	A	47	38
44790047	-pin1nho			FALSE	N	959	591
44790047	-pin1nho			FALSE	A	11	11
44790048	-pin2nho			FALSE	N	953	586
44790048	-pin2nho			FALSE	A	12	11
3005880	-pin3ag			FALSE	A	6	6
44790049	-pin3nho			FALSE	N	943	580
44790049	-pin3nho			FALSE	A	98	89
44806118	-pin4nho			FALSE	N	954	587
44806118	-pin4nho			FALSE	A	13	13
-1	-pinf1ag			FALSE	N	53	44
-1	-pinf2ag			FALSE	N	53	44
-1	-pinf3ag			FALSE	N	53	44
40764126	-pinfnho			FALSE	N	17	16
-1	-pistaasi(manteli)	u/ml	u/ml	FALSE	N	9	9
-1	-pl-7			FALSE	A	19	11
3009595	-pncanho			FALSE	N	728	428
3009595	-pncanho			FALSE	A	356	294
-1	-pneumocystisjirovecii,nukleiinihaponosoitus			FALSE	A	13	10
36031861	-pocabrc			FALSE	N	23514	13844
-1	-pocabrc,-cv19nho			FALSE	N	193	154
-1	-pocabrc,-infanho			FALSE	N	54	49
586526	-poccv19			FALSE	N	6454	4714
586526	-poccv19			FALSE	A	202	201
-1	-polyomavirus(jcv,bkv),nukleiinihaponos.(pcr)kvant.			FALSE	A	28	9
-1	-polyomavirus,nukleiinihappo(kvant)			FALSE	N	58	31
-1	-potilaantunnistus			FALSE	N	24	24
-1	-povnh			FALSE	A	72	15
-1	-poxnho			FALSE	N	9	9
-1	-poxpak			FALSE	N	12	12
-1	-pr+np	%	%	FALSE	N	520	465
-1	-pr+np	%	%	FALSE	A	189	135
-1	-pr+np	%	%	FALSE	L	239	184
-1	-pregnlo	nmol/l	nmol/l	FALSE	A	8	6
-1	-pregnlo	nmol/l	nmol/l	FALSE	N	24	22
3029187	-probnppoc	ng/l	ng/l	FALSE	A	14	11
-1	-prot	g/l	g/l	FALSE	N	24	23
3001784	-psa-v/t	%	%	FALSE	A	48	28
-1	-punktionesteenimmunofenotyypitys			FALSE	N	9	7
-1	-pvlnho			FALSE	N	29	24
-1	-pyör.s.			FALSE	N	766	624
-1	-päivystyslisäkolmestatutkimuksesta			FALSE	N	18	17
-1	-rbaknho			FALSE	N	14	14
-1	-resistentitgramnegatiivisetsauvat,viljely			FALSE	N	24	18
-1	-respiratorisetvirukset,nukleiinihaponosoittaminen(kval)			FALSE	N	208	125
-1	-respiratoristenmikrobientutkimus			FALSE	A	156	130
-1	-respiratorysyncytial-virus,nukl.happo			FALSE	N	6	6
-1	-respiratorysyncytial-virus,nukleiinihappo(kval)			FALSE	N	21	19
-1	-respiratorysyncytial-virus,nukleiinihappo(kval),osatutkimus8577			FALSE	N	10	8
-1	-respiratorysyncytialavirus,nukleiinihaponosoittaminen(kval)			FALSE	N	204	122
-1	-respiratorysyncytialavirus,nukleiinihaponosoittaminen(kval)			FALSE	A	6	6
-1	-respiratorysyncytialbvirus,nukleiinihaponosoittaminen(kval)			FALSE	N	208	125
-1	-respnho			FALSE	N	390	274
-1	-respnho			FALSE	A	12	11
-1	-riennho			FALSE	A	25	22
-1	-riennho			FALSE	N	9	9
-1	-rievnho			FALSE	N	350	240
-1	-rievnho			FALSE	A	120	109
-1	-rino-/enterovirus,nukleiinihappo(kval)			FALSE	A	24	23
-1	-rino/enterovirus,nho			FALSE	A	72	57
-1	-rino/enterovirus,nho			FALSE	N	14	14
-1	-rino/enterovirus,nukleiinihappo			FALSE	A	30	29
3025023	-rinonho			FALSE	A	539	317
3025023	-rinonho			FALSE	N	792	494
-1	-rmiknho			FALSE	N	12	11
-1	-ro52(ssa)			FALSE	N	54	52
-1	-ro52ssa			FALSE	A	10	7
-1	-rp11(ib)			FALSE	N	30	30
-1	-rp155(ib)			FALSE	N	30	30
-1	-rs-virus,nukleiinihappo(kval)			FALSE	N	20	20
-1	-rs-virus,nukleiinihappo(kval)			FALSE	A	51	50
3001684	-rsvag			FALSE	A	9	9
3001684	-rsvag			FALSE	N	56	47
-1	-rsvanho			FALSE	A	7	7
-1	-rsvbnho			FALSE	A	9	9
3043924	-rsvnho			FALSE	N	28938	17254
3043924	-rsvnho			FALSE	A	1537	1489
-1	-rsvvt			FALSE	A	31	31
-1	-rvirag			FALSE	N	434	316
3030692	-rvirnho			FALSE	N	149	115
3030692	-rvirnho			FALSE	A	22	21
-1	-s.yht.			TRUE	L	336	247
-1	-s.yht.			TRUE	N	485	443
-1	-s.yht.	e6	e6	FALSE	A	209	151
-1	-s.yht.			FALSE	A	73	61
-1	-s.yht.			TRUE	A	8	8
-1	-sameus			FALSE	N	799	650
-1	-scl-70-ab(ib)			FALSE	N	30	30
-1	-scopulariopsisbrevicaulisnho			FALSE	N	9	8
-1	-selvittelytyö;eipyyntöä/lähetettä			FALSE	N	14	14
-1	-selvtyö			FALSE	N	17	17
-1	-seulontakolonoskopianäytteidenhistologinentutkimus,1-7näytteenottokohtaa			FALSE	N	60	60
-1	-sien-vr			FALSE	N	6	6
-1	-sieni,natiivivalmiste			FALSE	N	208	179
-1	-sieni,natiivivalmiste			FALSE	A	28	27
-1	-sieni,viljely			FALSE	N	32	31
-1	-sieni,viljely			FALSE	A	23	19
-1	-sieni,viljelyjanatiivi			FALSE	N	8	8
-1	-sieni,värjäys			FALSE	N	19	19
-1	-sieninho,dermatofyytit,nukleonihappo-osoitus(kval)			FALSE	N	16	15
-1	-sieniviljely(pi)			FALSE	N	13	11
-1	-sienlm			FALSE	N	37	34
-1	-sienna			FALSE	A	52	50
-1	-sienna			FALSE	N	21	20
-1	-siennho			FALSE	N	435	242
-1	-siennho			FALSE	A	42	37
3000494	-sienvi			FALSE	N	1503	1234
3000494	-sienvi			FALSE	A	87	87
-1	-sienvr			FALSE	N	747	670
-1	-siitt.			FALSE	L	557	321
-1	-siitt.			FALSE	N	1222	651
-1	-siitt.	e6/ml	e6/ml	FALSE	A	325	193
-1	-siitt.			FALSE	A	120	87
-1	-sklerodermatutkimus,immunoblottaus			FALSE	N	30	30
-1	-slco1b1			FALSE	N	756	738
-1	-slco1b1			TRUE	N	694	672
-1	-solut			FALSE	N	370	320
-1	-srp			FALSE	A	6	6
-1	-staphylococcusaureus,metisilliiniresistentti			FALSE	N	18	13
-1	-staphylococcusaureus,metisilliiniresistentti,jatkoviljely			FALSE	A	14	6
-1	-staphylococcusaureus,metisilliiniresistentti,v			FALSE	N	48	44
-1	-stapvi			FALSE	N	39	37
-1	-staunho			FALSE	A	33	33
-1	-staupvl			FALSE	N	41	30
-1	-staupvl			FALSE	A	6	6
-1	-stauvi			FALSE	A	123	120
3011363	-stpnag			FALSE	N	116	101
3011363	-stpnag			FALSE	A	124	116
3032699	-stpnnho			FALSE	N	25	25
-1	-strag			FALSE	N	213	184
-1	-strag			FALSE	A	9	9
-1	-streptokokki,viljely			FALSE	A	8	8
3042975	-strjvi			FALSE	N	1086	960
3042975	-strjvi			FALSE	A	1236	1054
-1	-strovi			FALSE	N	9	9
-1	-strvi			FALSE	A	117	100
-1	-sul.jäl			FALSE	N	23	13
3043405	-syto			FALSE	AA	696	474
3043405	-syto			FALSE	N	354	315
3043405	-syto			FALSE	A	16	16
-1	-sytokiir			FALSE	A	19	17
-1	-tbennho			FALSE	N	78	72
3005702	-tbevi			FALSE	A	12	7
3014162	-tbnho			FALSE	N	2451	1690
3014162	-tbnho			FALSE	A	52	36
3014162	-tbvi			FALSE	A	406	163
3014162	-tbvi			FALSE	N	184	76
3042631	-tbvr			FALSE	N	40	16
3005702	-tbvrvi			FALSE	N	2632	1873
3005702	-tbvrvi			FALSE	A	39	32
40763571	-tffesat	%	%	FALSE	A	8	7
-1	-th/to(ib)			FALSE	N	30	30
-1	-tif1y			FALSE	A	13	9
-1	-tilav.	ml	ml	FALSE	N	826	639
-1	-tilav.	ml	ml	FALSE	A	102	86
-1	-tilav.	ml	ml	FALSE	L	145	119
-1	-tintnho			FALSE	N	80	72
-1	-tmennho			FALSE	N	76	71
-1	-toimitusmaksudiagnostisillelainapyynnöille			FALSE	N	13	13
3006695	-toxonho			FALSE	N	136	110
-1	-tpmt			FALSE	N	1450	1403
3004789	-transf			TRUE	N	65	58
3004789	-transf	g/l	g/l	FALSE	N	16	15
3004789	-transferriini	g/l	g/l	FALSE	N	36	34
-1	-transferriininrautakyllasteisyys	%	%	FALSE	N	8	8
-1	-transferriininrautakyllästeisyys	%	%	FALSE	N	9	8
40763571	-trfe-sa	%	%	FALSE	A	93	57
40763571	-trfe-sa	%	%	FALSE	N	32	29
40763571	-trfesat			TRUE	N	2504	1969
40763571	-trfesat	%	%	FALSE	A	4572	3251
40763571	-trfesat	%	%	FALSE	N	6136	4423
40763571	-trfesat	%	%	FALSE	L	2183	1716
40763571	-trfesat			TRUE	L	898	697
40763571	-trfesat	%	%	FALSE	H	767	583
40763571	-trfesat			TRUE	H	136	115
40763571	-trfesat			TRUE	A	250	169
40763571	-trfesat			FALSE	A	41	34
40763571	-trfesat			FALSE	N	71	65
-1	-trich			FALSE	N	51	43
-1	-trichophytonbenhamiae,nukleiinihappo			FALSE	N	20	18
-1	-trichophytonbenhamiaenho			FALSE	N	36	33
-1	-trichophytoninterdigitale,nukleiinihappo			FALSE	N	20	18
-1	-trichophytoninterdigitale/mentagrophytesnho			FALSE	N	8	8
-1	-trichophytoninterdigitalenho			FALSE	N	30	25
-1	-trichophytonmentagrophytes,nukleiinihappo			FALSE	N	18	16
-1	-trichophytonmentagrophytesnho			FALSE	N	26	25
-1	-trichophytonrubrum,nukleiinihappo			FALSE	N	20	18
-1	-trichophytonrubrum,nukleiinihappo(kval)			FALSE	N	29	29
-1	-trichophytonrubrum,nukleiinihappo(kval)			FALSE	A	17	16
-1	-trichophytonrubrumnho			FALSE	A	40	37
-1	-trichophytonrubrumnho			FALSE	N	33	30
-1	-trichophytonschoenleinii/quinckeanumnho			FALSE	N	10	9
-1	-trichophytontonsurans,nukleiinihappo			FALSE	N	20	18
-1	-trichophytontonsuransnho			FALSE	N	28	25
-1	-trichophytonverrocusumnho			FALSE	N	16	16
-1	-trichophytonverrucosum,nukleiinihappo			FALSE	N	20	18
-1	-trichophytonverrucosumnho			FALSE	N	20	17
-1	-trichophytonviolaceum,nukleiinihappo			FALSE	N	20	18
-1	-trichophytonviolaceumnho			FALSE	N	34	31
3025839	-trigly	mmol/l	mmol/l	FALSE	N	86	61
-1	-trubnho			FALSE	N	86	80
-1	-trubnho			FALSE	A	26	21
-1	-trvaag			FALSE	N	134	126
-1	-trvaag			FALSE	A	10	9
-1	-trvanho			FALSE	N	191	178
-1	-ttonnho			FALSE	N	56	51
-1	-tuberkuloosibakteeri,viljely(sisältääainamyös			FALSE	A	9	6
-1	-tunnetundna-mutaationtutkimusverestä			FALSE	N	35	35
-1	-tunnetundna-variantintutkimusverestä			FALSE	N	10	10
-1	-tvernho			FALSE	N	78	72
-1	-tvionho			FALSE	N	78	72
-1	-tyreoglobuliiniva	u/ml	u/ml	FALSE	A	12	10
-1	-tyreoglobuliiniva			FALSE	N	76	54
-1	-unäkö-n			FALSE	N	362	314
-1	-urpanho			FALSE	N	12	7
-1	-urpanho			FALSE	A	32	22
-1	-ururnho			FALSE	N	21	15
-1	-ururnho			FALSE	A	27	21
-1	-vainajansäilytys			FALSE	N	66	66
-1	-verkoh			FALSE	A	28	23
-1	-virem			FALSE	N	12	12
3028433	-virvi			FALSE	N	30	30
3028433	-virvi			FALSE	A	9	9
-1	-viskos.			FALSE	N	792	646
-1	-vkorc1			FALSE	N	1450	1403
-1	-vks/vcs			FALSE	N	83	59
3023601	-vrevi			FALSE	N	365	207
3023601	-vrevi			FALSE	A	35	19
-1	-vzvag			FALSE	A	50	50
-1	-vzvag			FALSE	N	11	11
3012202	-vzvnho			FALSE	N	617	548
3012202	-vzvnho			FALSE	A	214	205
-1	-väri			FALSE	N	801	651
-1	-zoonnho			FALSE	N	631	601
-1	-zoonnho			FALSE	A	19	18
-1	-zoonoosivirus,nukleiinihappo(kval)			FALSE	N	20	18
-1	-äitseul			FALSE	N	95	92
-1	..-chlamydiatrachomatis,nukl.haponos.(kval)			FALSE	A	20	14
-1	0-näyte	mmol/l	mmol/l	FALSE	N	6	6
-1	0-näyte	mmol/l	mmol/l	FALSE	A	11	10
-1	0115pt-mediscreenseulontatutkimus,paketti			FALSE	N	17	16
-1	0hp-gluk	mmol/l	mmol/l	FALSE	N	793	582
-1	0mgluk	mmol/l	mmol/l	FALSE	N	554	327
-1	0mgluk			FALSE	N	10	10
3048522	0mgluk-r1	mmol/l	mmol/l	FALSE	N	56	55
-1	0mgluk-r1/0m	mmol/l	mmol/l	FALSE	N	22	19
-1	0mgluk/0m	mmol/l	mmol/l	FALSE	N	30	22
-1	0mp-glukoosi,gestaatiorasitus	mmol/l	mmol/l	FALSE	N	25	19
-1	10081	mmol/l	mmol/l	FALSE	A	111	22
-1	10101ts-ngscomp			FALSE	A	8	7
-1	10113rna-fuusiogeenientutkimuskudosnäytteestä			FALSE	A	8	8
-1	10115ts-oncotype			FALSE	A	9	9
-1	10299	mmol/l	mmol/l	FALSE	A	8916	2156
-1	11086	%	%	FALSE	A	8	7
-1	11086	%	%	FALSE	N	790	259
-1	11086			FALSE	N	10	8
-1	11092	au/ml	au/ml	FALSE	A	31	28
-1	11094	au/ml	au/ml	FALSE	A	10	8
-1	11332	ng/l	ng/l	FALSE	A	25	15
-1	11392patonäyte(ulkop.lähetys,eitilattavatutkimus)			FALSE	N	6	6
-1	11649	u/ml	u/ml	FALSE	A	8	8
-1	11659	ug/l	ug/l	FALSE	A	866	210
-1	11663	umol/l	umol/l	FALSE	A	147	115
-1	11784	nmol/l	nmol/l	FALSE	A	161	142
-1	11821	mosm/kgh2o	mosm/kgh2o	FALSE	A	51	44
-1	11842	u/l	u/l	FALSE	A	27	26
-1	11843	u/l	u/l	FALSE	A	17	16
-1	11844	u/l	u/l	FALSE	A	9	8
-1	11845			FALSE	A	13	13
-1	11846	u/l	u/l	FALSE	A	36	35
3012413	120mgluk	mmol/l	mmol/l	FALSE	N	593	362
-1	120mgluk			FALSE	N	13	12
-1	120mgluk/120m	mmol/l	mmol/l	FALSE	N	52	39
-1	120minp-glukoosi,gestaatiorasitus	mmol/l	mmol/l	FALSE	N	25	19
-1	120mp-glu			TRUE	N	228	204
3012413	120mp-glu	mmol/l	mmol/l	FALSE	N	51	49
3009035	120mp-gluk	mmol/l	mmol/l	FALSE	N	508	397
-1	12510	umol/l	umol/l	FALSE	A	78	59
-1	13177			TRUE	A	16	8
-1	14125	e9/l	e9/l	FALSE	A	123	79
-1	14125			FALSE	A	16	11
-1	14248			FALSE	A	12	11
-1	14248	e9/l	e9/l	FALSE	A	19	16
-1	14257	u/ml	u/ml	FALSE	A	38	38
-1	14272	e9/l	e9/l	FALSE	A	24138	5199
-1	14272			TRUE	A	1250	890
-1	14272			FALSE	A	329	137
-1	14273	e9/l	e9/l	FALSE	A	157	114
-1	14273			TRUE	A	6	6
-1	14346			FALSE	A	89	77
-1	14346	g/l	g/l	FALSE	A	1544	724
-1	14347	g/l	g/l	FALSE	A	615	430
-1	14347			FALSE	A	15	14
-1	14348	g/l	g/l	FALSE	A	754	497
-1	14348			FALSE	A	37	33
-1	14349	g/l	g/l	FALSE	A	705	311
-1	14349			FALSE	A	27	24
-1	14350			FALSE	A	45	37
-1	14350	g/l	g/l	FALSE	A	781	424
-1	14351	g/l	g/l	FALSE	A	1336	420
-1	14351			FALSE	A	73	53
-1	14352	g/l	g/l	FALSE	A	1391	233
-1	14352			FALSE	A	74	51
-1	14353	g/l	g/l	FALSE	A	36	11
-1	14356	mg	mg	FALSE	A	9	9
-1	14401	ug/l	ug/l	FALSE	A	14	10
-1	14518			FALSE	A	31	31
-1	14568	mmol/l	mmol/l	FALSE	A	16	14
-1	14638	nmol/l	nmol/l	FALSE	A	10	10
-1	14659	nmol/l	nmol/l	FALSE	A	14	13
-1	14804	g/l	g/l	FALSE	A	8	8
-1	21563	%	%	FALSE	A	21	7
-1	21585	ug/l	ug/l	FALSE	A	444	101
-1	21741	u/ml	u/ml	FALSE	A	27	24
-1	21758			FALSE	A	13	12
-1	21767	u/ml	u/ml	FALSE	A	37	37
-1	21777	mg/l	mg/l	FALSE	A	140	138
-1	21792	mg	mg	FALSE	A	315	208
-1	21904	ml/min/173m2	ml/min/173m2	FALSE	A	717	455
-1	21909			FALSE	A	7	7
-1	22102	nmol/l	nmol/l	FALSE	A	95	79
-1	2575ts-resepto			FALSE	A	90	85
-1	2h	mmol/l	mmol/l	FALSE	N	9	9
-1	2h	mmol/l	mmol/l	FALSE	A	7	6
3012413	2hgluk	mmol/l	mmol/l	FALSE	N	15	14
-1	4043ts-padgast			FALSE	A	16	10
-1	4049ln-pad			FALSE	A	37	25
-1	4054ts-pad-1			FALSE	A	424	337
-1	4056ts-pad-3			FALSE	A	293	235
-1	4061bm-pad			FALSE	A	14	11
-1	4191ts-pad-ih			FALSE	A	379	293
-1	4192ts-pad-is			FALSE	A	8	8
-1	4194ts-pad-4			FALSE	A	33	28
-1	4721ts-her2ish			FALSE	A	36	36
-1	4763ts-padpros			FALSE	A	73	73
-1	4764ts-padcolo			FALSE	A	35	33
-1	4765ln-padsent			FALSE	A	20	19
-1	5381	mmol/l	mmol/l	FALSE	A	444	299
-1	5382			FALSE	A	193	147
-1	5382	mmol/l	mmol/l	FALSE	A	217	132
-1	5384	g/l	g/l	FALSE	A	378	267
-1	5385	mmol/l	mmol/l	FALSE	A	237	191
-1	5386			FALSE	A	82	64
-1	5386	mmol/l	mmol/l	FALSE	A	200	168
-1	5386			TRUE	A	29	25
-1	5388	g/l	g/l	FALSE	A	250	200
-1	5389	mmol/l	mmol/l	FALSE	A	292	122
-1	5400			TRUE	A	224	81
-1	5400	mmol/l	mmol/l	FALSE	A	42	33
-1	5408	mmol/l	mmol/l	FALSE	A	345	269
-1	5409	mmol/l	mmol/l	FALSE	A	21	18
3015024	60mgluk	mmol/l	mmol/l	FALSE	N	524	307
-1	60mgluk			FALSE	N	21	21
-1	60mgluk/60m	mmol/l	mmol/l	FALSE	N	30	22
-1	60minglukoosi,gestaatiorasitus	mmol/l	mmol/l	FALSE	N	25	19
-1	6144ts-padbrea			FALSE	A	41	25
-1	6146br-pad-4			FALSE	A	86	76
-1	6147gi-pad-4			FALSE	A	84	46
-1	6148lu-pad-4			FALSE	A	41	26
-1	6149ug-pad-4			FALSE	A	41	40
-1	6274ts-pad-pnb			FALSE	A	8	7
-1	6430s-kol-hdlosatutk.	mmol/l	mmol/l	FALSE	N	7	6
-1	6629			FALSE	N	22	21
-1	6630			FALSE	N	123	114
-1	6630			FALSE	A	422	369
-1	6631			FALSE	N	23	22
-1	6633			FALSE	N	95	22
-1	6639			FALSE	N	38	33
-1	6643			FALSE	N	6	6
-1	6646			FALSE	N	9	8
-1	6650			FALSE	N	6	6
-1	6651			FALSE	N	6	6
-1	6656			FALSE	N	7	7
-1	6657			FALSE	N	7	7
-1	6659			FALSE	A	12	10
-1	6667			FALSE	N	20	20
-1	6670			FALSE	H	6	6
-1	6670			FALSE	N	49	46
-1	6670	u/ml	u/ml	FALSE	H	6	6
-1	6673			FALSE	N	6	6
-1	6674			FALSE	N	8	8
-1	6675			FALSE	N	10	9
-1	6676			FALSE	N	43	40
-1	6676			FALSE	A	12	12
-1	6686			FALSE	N	91	85
-1	6690			FALSE	N	8	7
-1	6697			FALSE	N	277	224
-1	6697	titre	titre	FALSE	A	16	7
-1	6701			FALSE	N	30	29
-1	6702			FALSE	N	403	380
-1	6702	u/ml	u/ml	FALSE	H	14	11
-1	6704			FALSE	N	449	423
-1	6704	u/ml	u/ml	FALSE	H	18	16
-1	6704			FALSE	H	11	9
-1	6705			FALSE	N	99	80
-1	6705			FALSE	A	54	45
-1	6708			FALSE	N	249	240
-1	6708			FALSE	A	28	27
-1	6709			FALSE	N	28	28
-1	6713			FALSE	N	11	11
-1	6714			FALSE	N	115	108
-1	6714			FALSE	A	8	8
-1	6724			FALSE	N	15	13
-1	6730			FALSE	N	242	125
-1	6736			FALSE	A	11	11
-1	6737			FALSE	N	47	45
-1	6738			FALSE	N	18	16
-1	6739			FALSE	N	18	16
-1	6740			FALSE	N	18	16
-1	6741			FALSE	N	18	16
-1	6742			FALSE	A	6	6
-1	6806	umol/l	umol/l	FALSE	N	3266	3040
-1	6806	umol/l	umol/l	FALSE	H	453	369
-1	6806	umol/l	umol/l	FALSE	L	73	71
-1	6808	mg/l	mg/l	FALSE	N	213	209
-1	6808	mg/l	mg/l	FALSE	H	49	46
-1	6812	mg/l	mg/l	FALSE	N	42	42
-1	6812	mg/l	mg/l	FALSE	H	11	11
-1	6812			FALSE	N	13	13
-1	6818	%	%	FALSE	N	676	653
-1	6818	%	%	FALSE	H	29	28
-1	6818	%	%	FALSE	A	8	8
-1	6820			TRUE	A	123	123
-1	7907	mmol/l	mmol/l	FALSE	N	57	57
-1	7907	mmol/l	mmol/l	FALSE	A	15	15
-1	7908	mmol/l	mmol/l	FALSE	A	8	8
-1	7908	mmol/l	mmol/l	FALSE	N	32	32
-1	7910	mmol/l	mmol/l	FALSE	N	17	17
-1	7910			TRUE	N	16	16
-1	8595			FALSE	A	66	15
-1	8633			FALSE	A	66	65
-1	8635			FALSE	A	53	52
-1	8656			FALSE	A	59	44
-1	8657			FALSE	A	9	9
-1	8659			FALSE	A	12	12
-1	8665			FALSE	A	30	24
-1	8667			FALSE	A	60	50
-1	8668			FALSE	A	10	8
-1	8669			FALSE	A	110	101
-1	8670			FALSE	A	22	21
-1	8692			FALSE	A	7	6
-1	8818			FALSE	A	203	166
-1	8819			FALSE	A	6	6
-1	8824			FALSE	A	151	127
-1	8826			FALSE	A	93	75
-1	8830			FALSE	A	65	62
-1	8836			FALSE	A	1134	1027
-1	9052fs-työterveyshuollonperuspaketti			FALSE	N	11	10
-1	9052mk4-7,työterveyshuollonperuspaketti			TRUE	N	8	7
-1	9120e-punasolujenkokojakauma	%	%	FALSE	N	6	6
-1	9120e-punasolujenkokojakaumaosatutk.	%	%	FALSE	N	82	56
-1	99112367s-mycoplasmapneumoniae,iggvasta-aineet	eiu	eiu	FALSE	N	9	8
-1	99112367s-mycoplasmapneumoniae,igmvasta-aineet			FALSE	N	11	10
-1	99112764fl-clue-solut			FALSE	N	24	19
-1	99112764fl-hiiva-natiivivalmiste			FALSE	N	24	19
-1	99112764fl-tricomonas,natiivivalmiste			FALSE	N	24	19
-1	99113552s-borrelia,iggvasta-aineet			FALSE	N	17	16
-1	99113552s-borrelia,igmvasta-aineet			FALSE	N	17	16
-1	99114816u-chlamydiatrachomatis,nho			FALSE	N	13	11
-1	99114816u-neisseriagonorrhoeae,nho			FALSE	N	13	11
