ABBR	UNIT	TOT_COUNT	FRACTION_VALID	DECILE	VALUE
-lymph	%	2078	1.0	0.4	0.27
-lymph	%	2078	1.0	0.5	0.29
-lymph	%	2078	1.0	0.6	0.32
-lymph	%	2078	1.0	0.7	0.35
-lymph	%	2078	1.0	0.8	0.38
-lymph	%	2078	1.0	0.9	0.42
-lzm	mg/l	2	1.0	0.0	0.5
-lzm	mg/l	2	1.0	0.1	0.5
-lzm	mg/l	2	1.0	0.2	0.5
-lzm	mg/l	2	1.0	0.3	0.5
-lzm	mg/l	2	1.0	0.4	0.5
-lzm	mg/l	2	1.0	0.5	0.5
-lzm	mg/l	2	1.0	0.6	0.5
-lzm	mg/l	2	1.0	0.7	0.5
-lzm	mg/l	2	1.0	0.8	0.5
-lzm	mg/l	2	1.0	0.9	0.5
-mono	%	2120	1.0	0.0	0.02
-mono	%	2120	1.0	0.1	0.07
-mono	%	2120	1.0	0.2	0.08
-mono	%	2120	1.0	0.3	0.08
-mono	%	2120	1.0	0.4	0.09
-mono	%	2120	1.0	0.5	0.1
-mono	%	2120	1.0	0.6	0.1
-mono	%	2120	1.0	0.7	0.11
-mono	%	2120	1.0	0.8	0.12
-mono	%	2120	1.0	0.9	0.13
-monos	%	10	1.0	0.0	1.0
-monos	%	10	1.0	0.1	1.9
-monos	%	10	1.0	0.2	2.0
-monos	%	10	1.0	0.3	2.7
-monos	%	10	1.0	0.4	3.0
-monos	%	10	1.0	0.5	3.5
-monos	%	10	1.0	0.6	4.4
-monos	%	10	1.0	0.7	5.0
-monos	%	10	1.0	0.8	5.0
-monos	%	10	1.0	0.9	5.1
-neut	%	1999	1.0	0.0	0.29
-neut	%	1999	1.0	0.1	0.42
-neut	%	1999	1.0	0.2	0.46
-neut	%	1999	1.0	0.3	0.5
-neut	%	1999	1.0	0.4	0.53
-neut	%	1999	1.0	0.5	0.56
-neut	%	1999	1.0	0.6	0.58
-neut	%	1999	1.0	0.7	0.61
-neut	%	1999	1.0	0.8	0.65
-neut	%	1999	1.0	0.9	0.71
-nt	mm	6915	1.0	0.0	0.3
-nt	mm	6915	1.0	0.1	0.85
-nt	mm	6915	1.0	0.2	1.0
-nt	mm	6915	1.0	0.3	1.03
-nt	mm	6915	1.0	0.4	1.1
-nt	mm	6915	1.0	0.5	1.2
-nt	mm	6915	1.0	0.6	1.3
-nt	mm	6915	1.0	0.7	1.4
-nt	mm	6915	1.0	0.8	1.51
-nt	mm	6915	1.0	0.9	1.73
-nt.	mm	6	1.0	0.0	1.1
-nt.	mm	6	1.0	0.1	1.1
-nt.	mm	6	1.0	0.2	1.1
-nt.	mm	6	1.0	0.3	1.2
-nt.	mm	6	1.0	0.4	1.3
-nt.	mm	6	1.0	0.5	1.4
-nt.	mm	6	1.0	0.6	1.5
-nt.	mm	6	1.0	0.7	1.5
-nt.	mm	6	1.0	0.8	1.5
-nt.	mm	6	1.0	0.9	1.75
-pes.jäl	e6/ml	372	1.0	0.0	0.1
-pes.jäl	e6/ml	372	1.0	0.1	1.4
-pes.jäl	e6/ml	372	1.0	0.2	2.3
-pes.jäl	e6/ml	372	1.0	0.3	3.0
-pes.jäl	e6/ml	372	1.0	0.4	4.0
-pes.jäl	e6/ml	372	1.0	0.5	4.8
-pes.jäl	e6/ml	372	1.0	0.6	5.8
-pes.jäl	e6/ml	372	1.0	0.7	7.97
-pes.jäl	e6/ml	372	1.0	0.8	13.8
-pes.jäl	e6/ml	372	1.0	0.9	28.0
-pes.til	ml	860	1.0	0.0	0.2
-pes.til	ml	860	1.0	0.1	1.0
-pes.til	ml	860	1.0	0.2	1.5
-pes.til	ml	860	1.0	0.3	2.0
-pes.til	ml	860	1.0	0.4	2.0
-pes.til	ml	860	1.0	0.5	2.5
-pes.til	ml	860	1.0	0.6	3.0
-pes.til	ml	860	1.0	0.7	3.0
-pes.til	ml	860	1.0	0.8	3.5
-pes.til	ml	860	1.0	0.9	4.5
-pikacrp	mg/l	50	1.0	0.0	10.0
-pikacrp	mg/l	50	1.0	0.1	15.0
-pikacrp	mg/l	50	1.0	0.2	17.8
-pikacrp	mg/l	50	1.0	0.3	20.7
-pikacrp	mg/l	50	1.0	0.4	24.0
-pikacrp	mg/l	50	1.0	0.5	27.0
-pikacrp	mg/l	50	1.0	0.6	29.4
-pikacrp	mg/l	50	1.0	0.7	34.0
-pikacrp	mg/l	50	1.0	0.8	41.8
-pikacrp	mg/l	50	1.0	0.9	48.9
-pr+np	%	815	1.0	0.0	0.0
-pr+np	%	815	1.0	0.1	24.0
-pr+np	%	815	1.0	0.2	36.0
-pr+np	%	815	1.0	0.3	43.0
-pr+np	%	815	1.0	0.4	48.0
-pr+np	%	815	1.0	0.5	53.0
-pr+np	%	815	1.0	0.6	58.0
-pr+np	%	815	1.0	0.7	65.0
-pr+np	%	815	1.0	0.8	69.0
-pr+np	%	815	1.0	0.9	76.0
-pregnlo	nmol/l	5	1.0	0.0	0.32
-pregnlo	nmol/l	5	1.0	0.1	0.32
-pregnlo	nmol/l	5	1.0	0.2	0.32
-pregnlo	nmol/l	5	1.0	0.3	0.38
-pregnlo	nmol/l	5	1.0	0.4	0.51
-pregnlo	nmol/l	5	1.0	0.5	0.63
-pregnlo	nmol/l	5	1.0	0.6	0.63
-pregnlo	nmol/l	5	1.0	0.7	0.63
-pregnlo	nmol/l	5	1.0	0.8	0.76
-pregnlo	nmol/l	5	1.0	0.9	1.01
-psa-v/t	%	126	1.0	0.0	4.0
-psa-v/t	%	126	1.0	0.1	11.0
-psa-v/t	%	126	1.0	0.2	13.0
-psa-v/t	%	126	1.0	0.3	15.5
-psa-v/t	%	126	1.0	0.4	18.0
-psa-v/t	%	126	1.0	0.5	21.0
-psa-v/t	%	126	1.0	0.6	24.0
-psa-v/t	%	126	1.0	0.7	27.5
-psa-v/t	%	126	1.0	0.8	32.0
-psa-v/t	%	126	1.0	0.9	37.5
-pyör.s.	e6/ml	431	1.0	0.0	0.0
-pyör.s.	e6/ml	431	1.0	0.1	0.1
-pyör.s.	e6/ml	431	1.0	0.2	0.3
-pyör.s.	e6/ml	431	1.0	0.3	0.4
-pyör.s.	e6/ml	431	1.0	0.4	0.6
-pyör.s.	e6/ml	431	1.0	0.5	0.8
-pyör.s.	e6/ml	431	1.0	0.6	1.0
-pyör.s.	e6/ml	431	1.0	0.7	1.3
-pyör.s.	e6/ml	431	1.0	0.8	1.9
-pyör.s.	e6/ml	431	1.0	0.9	2.8
-s.yht.	e6	245	1.0	0.0	0.0
-s.yht.	e6	245	1.0	0.1	1.08
-s.yht.	e6	245	1.0	0.2	18.4
-s.yht.	e6	245	1.0	0.3	42.0
-s.yht.	e6	245	1.0	0.4	60.0
-s.yht.	e6	245	1.0	0.5	87.5
-s.yht.	e6	245	1.0	0.6	104.4
-s.yht.	e6	245	1.0	0.7	129.6
-s.yht.	e6	245	1.0	0.8	172.5
-s.yht.	e6	245	1.0	0.9	219.6
-sienvi	form	5	1.0	0.0	0.0
-sienvi	form	5	1.0	0.1	0.0
-sienvi	form	5	1.0	0.2	0.0
-sienvi	form	5	1.0	0.3	0.0
-sienvi	form	5	1.0	0.4	0.0
-sienvi	form	5	1.0	0.5	0.0
-sienvi	form	5	1.0	0.6	0.0
-sienvi	form	5	1.0	0.7	0.0
-sienvi	form	5	1.0	0.8	0.0
-sienvi	form	5	1.0	0.9	0.0
-siitt.	e6/ml	759	1.0	0.0	0.0
-siitt.	e6/ml	759	1.0	0.1	2.5
-siitt.	e6/ml	759	1.0	0.2	8.76
-siitt.	e6/ml	759	1.0	0.3	20.0
-siitt.	e6/ml	759	1.0	0.4	28.0
-siitt.	e6/ml	759	1.0	0.5	36.0
-siitt.	e6/ml	759	1.0	0.6	45.0
-siitt.	e6/ml	759	1.0	0.7	56.0
-siitt.	e6/ml	759	1.0	0.8	71.5
-siitt.	e6/ml	759	1.0	0.9	98.2
-tffesat	%	46	1.0	0.0	6.0
-tffesat	%	46	1.0	0.1	13.0
-tffesat	%	46	1.0	0.2	14.0
-tffesat	%	46	1.0	0.3	17.0
-tffesat	%	46	1.0	0.4	19.0
-tffesat	%	46	1.0	0.5	22.5
-tffesat	%	46	1.0	0.6	25.0
-tffesat	%	46	1.0	0.7	28.0
-tffesat	%	46	1.0	0.8	32.0
-tffesat	%	46	1.0	0.9	36.5
-tilav.	ml	897	1.0	0.0	0.1
-tilav.	ml	897	1.0	0.1	1.0
-tilav.	ml	897	1.0	0.2	1.64
-tilav.	ml	897	1.0	0.3	2.0
-tilav.	ml	897	1.0	0.4	2.5
-tilav.	ml	897	1.0	0.5	2.5
-tilav.	ml	897	1.0	0.6	3.0
-tilav.	ml	897	1.0	0.7	3.5
-tilav.	ml	897	1.0	0.8	4.0
-tilav.	ml	897	1.0	0.9	5.0
-transf	g/l	63	1.0	0.0	2.11
-transf	g/l	63	1.0	0.1	2.28
-transf	g/l	63	1.0	0.2	2.35
-transf	g/l	63	1.0	0.3	2.41
-transf	g/l	63	1.0	0.4	2.5
-transf	g/l	63	1.0	0.5	2.59
-transf	g/l	63	1.0	0.6	2.67
-transf	g/l	63	1.0	0.7	2.77
-transf	g/l	63	1.0	0.8	2.89
-transf	g/l	63	1.0	0.9	2.96
-transferriini	g/l	10	1.0	0.0	2.32
-transferriini	g/l	10	1.0	0.1	2.36
-transferriini	g/l	10	1.0	0.2	2.44
-transferriini	g/l	10	1.0	0.3	2.46
-transferriini	g/l	10	1.0	0.4	2.46
-transferriini	g/l	10	1.0	0.5	2.46
-transferriini	g/l	10	1.0	0.6	2.47
-transferriini	g/l	10	1.0	0.7	2.49
-transferriini	g/l	10	1.0	0.8	2.52
-transferriini	g/l	10	1.0	0.9	2.57
-trfe-sa	%	65	1.0	0.0	3.0
-trfe-sa	%	65	1.0	0.1	5.4
-trfe-sa	%	65	1.0	0.2	7.0
-trfe-sa	%	65	1.0	0.3	8.0
-trfe-sa	%	65	1.0	0.4	11.6
-trfe-sa	%	65	1.0	0.5	16.0
-trfe-sa	%	65	1.0	0.6	18.4
-trfe-sa	%	65	1.0	0.7	19.0
-trfe-sa	%	65	1.0	0.8	22.2
-trfe-sa	%	65	1.0	0.9	25.6
-trfesat	%	13666	1.0	0.0	1.0
-trfesat	%	13666	1.0	0.1	9.0
-trfesat	%	13666	1.0	0.2	13.3
-trfesat	%	13666	1.0	0.3	17.0
-trfesat	%	13666	1.0	0.4	20.0
-trfesat	%	13666	1.0	0.5	23.0
-trfesat	%	13666	1.0	0.6	26.1
-trfesat	%	13666	1.0	0.7	30.0
-trfesat	%	13666	1.0	0.8	34.2
-trfesat	%	13666	1.0	0.9	42.0
-trigly	mmol/l	9	1.0	0.0	0.46
-trigly	mmol/l	9	1.0	0.1	0.46
-trigly	mmol/l	9	1.0	0.2	0.47
-trigly	mmol/l	9	1.0	0.3	0.47
-trigly	mmol/l	9	1.0	0.4	0.47
-trigly	mmol/l	9	1.0	0.5	0.47
-trigly	mmol/l	9	1.0	0.6	0.49
-trigly	mmol/l	9	1.0	0.7	0.66
-trigly	mmol/l	9	1.0	0.8	0.81
-trigly	mmol/l	9	1.0	0.9	0.99
-troptqpi	ng/l	1	1.0	0.0	54.0
-troptqpi	ng/l	1	1.0	0.1	54.0
-troptqpi	ng/l	1	1.0	0.2	54.0
-troptqpi	ng/l	1	1.0	0.3	54.0
-troptqpi	ng/l	1	1.0	0.4	54.0
-troptqpi	ng/l	1	1.0	0.5	54.0
-troptqpi	ng/l	1	1.0	0.6	54.0
-troptqpi	ng/l	1	1.0	0.7	54.0
-troptqpi	ng/l	1	1.0	0.8	54.0
-troptqpi	ng/l	1	1.0	0.9	54.0
0-näyte	mmol/l	9	1.0	0.0	5.6
0-näyte	mmol/l	9	1.0	0.1	5.6
0-näyte	mmol/l	9	1.0	0.2	5.84
0-näyte	mmol/l	9	1.0	0.3	6.04
0-näyte	mmol/l	9	1.0	0.4	6.12
0-näyte	mmol/l	9	1.0	0.5	6.2
0-näyte	mmol/l	9	1.0	0.6	6.2
0-näyte	mmol/l	9	1.0	0.7	6.26
0-näyte	mmol/l	9	1.0	0.8	6.42
0-näyte	mmol/l	9	1.0	0.9	6.62
0hkors	nmol/l	28	1.0	0.0	279.0
0hkors	nmol/l	28	1.0	0.1	297.0
0hkors	nmol/l	28	1.0	0.2	330.0
0hkors	nmol/l	28	1.0	0.3	355.2
0hkors	nmol/l	28	1.0	0.4	368.6
0hkors	nmol/l	28	1.0	0.5	421.5
0hkors	nmol/l	28	1.0	0.6	440.0
0hkors	nmol/l	28	1.0	0.7	463.5
0hkors	nmol/l	28	1.0	0.8	474.8
0hkors	nmol/l	28	1.0	0.9	490.0
0hp-gluk	mmol/l	663	1.0	0.0	4.8
0hp-gluk	mmol/l	663	1.0	0.1	5.3
0hp-gluk	mmol/l	663	1.0	0.2	5.6
0hp-gluk	mmol/l	663	1.0	0.3	5.8
0hp-gluk	mmol/l	663	1.0	0.4	6.0
0hp-gluk	mmol/l	663	1.0	0.5	6.1
0hp-gluk	mmol/l	663	1.0	0.6	6.3
0hp-gluk	mmol/l	663	1.0	0.7	6.44
0hp-gluk	mmol/l	663	1.0	0.8	6.7
0hp-gluk	mmol/l	663	1.0	0.9	7.0
0mfsh	iu/l	1	1.0	0.0	1.1
0mfsh	iu/l	1	1.0	0.1	1.1
0mfsh	iu/l	1	1.0	0.2	1.1
0mfsh	iu/l	1	1.0	0.3	1.1
0mfsh	iu/l	1	1.0	0.4	1.1
0mfsh	iu/l	1	1.0	0.5	1.1
0mfsh	iu/l	1	1.0	0.6	1.1
0mfsh	iu/l	1	1.0	0.7	1.1
0mfsh	iu/l	1	1.0	0.8	1.1
0mfsh	iu/l	1	1.0	0.9	1.1
0mgluk	mmol/l	3429	1.0	0.0	3.7
0mgluk	mmol/l	3429	1.0	0.1	4.5
0mgluk	mmol/l	3429	1.0	0.2	4.7
0mgluk	mmol/l	3429	1.0	0.3	4.9
0mgluk	mmol/l	3429	1.0	0.4	5.0
0mgluk	mmol/l	3429	1.0	0.5	5.2
0mgluk	mmol/l	3429	1.0	0.6	5.4
0mgluk	mmol/l	3429	1.0	0.7	5.7
0mgluk	mmol/l	3429	1.0	0.8	6.0
0mgluk	mmol/l	3429	1.0	0.9	6.5
0mgluk-r1	mmol/l	68	1.0	0.0	5.4
0mgluk-r1	mmol/l	68	1.0	0.1	5.8
0mgluk-r1	mmol/l	68	1.0	0.2	5.9
0mgluk-r1	mmol/l	68	1.0	0.3	6.1
0mgluk-r1	mmol/l	68	1.0	0.4	6.2
0mgluk-r1	mmol/l	68	1.0	0.5	6.3
0mgluk-r1	mmol/l	68	1.0	0.6	6.5
0mgluk-r1	mmol/l	68	1.0	0.7	6.6
0mgluk-r1	mmol/l	68	1.0	0.8	6.76
0mgluk-r1	mmol/l	68	1.0	0.9	6.83
0mgluk-r1/0m	mmol/l	11	1.0	0.0	6.1
0mgluk-r1/0m	mmol/l	11	1.0	0.1	6.3
0mgluk-r1/0m	mmol/l	11	1.0	0.2	6.3
0mgluk-r1/0m	mmol/l	11	1.0	0.3	6.6
0mgluk-r1/0m	mmol/l	11	1.0	0.4	6.6
0mgluk-r1/0m	mmol/l	11	1.0	0.5	6.6
0mgluk-r1/0m	mmol/l	11	1.0	0.6	6.7
0mgluk-r1/0m	mmol/l	11	1.0	0.7	6.7
0mgluk-r1/0m	mmol/l	11	1.0	0.8	6.9
0mgluk-r1/0m	mmol/l	11	1.0	0.9	6.9
0mgluk/0m	mmol/l	12	1.0	0.0	4.3
0mgluk/0m	mmol/l	12	1.0	0.1	4.32
0mgluk/0m	mmol/l	12	1.0	0.2	4.5
0mgluk/0m	mmol/l	12	1.0	0.3	4.53
0mgluk/0m	mmol/l	12	1.0	0.4	4.64
0mgluk/0m	mmol/l	12	1.0	0.5	4.7
0mgluk/0m	mmol/l	12	1.0	0.6	4.7
0mgluk/0m	mmol/l	12	1.0	0.7	4.77
0mgluk/0m	mmol/l	12	1.0	0.8	4.8
0mgluk/0m	mmol/l	12	1.0	0.9	5.07
0mkors	nmol/l	1	1.0	0.0	219.0
0mkors	nmol/l	1	1.0	0.1	219.0
0mkors	nmol/l	1	1.0	0.2	219.0
0mkors	nmol/l	1	1.0	0.3	219.0
0mkors	nmol/l	1	1.0	0.4	219.0
0mkors	nmol/l	1	1.0	0.5	219.0
0mkors	nmol/l	1	1.0	0.6	219.0
0mkors	nmol/l	1	1.0	0.7	219.0
0mkors	nmol/l	1	1.0	0.8	219.0
0mkors	nmol/l	1	1.0	0.9	219.0
0mlh	iu/l	2	1.0	0.0	0.1
0mlh	iu/l	2	1.0	0.1	0.22
0mlh	iu/l	2	1.0	0.2	0.34
0mlh	iu/l	2	1.0	0.3	0.46
0mlh	iu/l	2	1.0	0.4	0.58
0mlh	iu/l	2	1.0	0.5	0.7
0mlh	iu/l	2	1.0	0.6	0.82
0mlh	iu/l	2	1.0	0.7	0.94
0mlh	iu/l	2	1.0	0.8	1.06
0mlh	iu/l	2	1.0	0.9	1.18
0mohbutlb	mmol/l	1	1.0	0.0	0.2
0mohbutlb	mmol/l	1	1.0	0.1	0.2
0mohbutlb	mmol/l	1	1.0	0.2	0.2
0mohbutlb	mmol/l	1	1.0	0.3	0.2
0mohbutlb	mmol/l	1	1.0	0.4	0.2
0mohbutlb	mmol/l	1	1.0	0.5	0.2
0mohbutlb	mmol/l	1	1.0	0.6	0.2
0mohbutlb	mmol/l	1	1.0	0.7	0.2
0mohbutlb	mmol/l	1	1.0	0.8	0.2
0mohbutlb	mmol/l	1	1.0	0.9	0.2
1.savuk	u	73	1.0	0.0	0.0
1.savuk	u	73	1.0	0.1	0.0
1.savuk	u	73	1.0	0.2	0.0
1.savuk	u	73	1.0	0.3	0.0
1.savuk	u	73	1.0	0.4	0.0
1.savuk	u	73	1.0	0.5	0.0
1.savuk	u	73	1.0	0.6	0.0
1.savuk	u	73	1.0	0.7	0.0
1.savuk	u	73	1.0	0.8	3.0
1.savuk	u	73	1.0	0.9	27.0
120mgluk	mmol/l	799	1.0	0.0	3.4
120mgluk	mmol/l	799	1.0	0.1	4.9
120mgluk	mmol/l	799	1.0	0.2	5.4
120mgluk	mmol/l	799	1.0	0.3	5.7
120mgluk	mmol/l	799	1.0	0.4	6.0
120mgluk	mmol/l	799	1.0	0.5	6.3
120mgluk	mmol/l	799	1.0	0.6	6.7
120mgluk	mmol/l	799	1.0	0.7	7.0
120mgluk	mmol/l	799	1.0	0.8	7.5
120mgluk	mmol/l	799	1.0	0.9	8.32
120mgluk/120m	mmol/l	1	1.0	0.0	5.3
120mgluk/120m	mmol/l	1	1.0	0.1	5.3
120mgluk/120m	mmol/l	1	1.0	0.2	5.3
120mgluk/120m	mmol/l	1	1.0	0.3	5.3
120mgluk/120m	mmol/l	1	1.0	0.4	5.3
120mgluk/120m	mmol/l	1	1.0	0.5	5.3
120mgluk/120m	mmol/l	1	1.0	0.6	5.3
120mgluk/120m	mmol/l	1	1.0	0.7	5.3
120mgluk/120m	mmol/l	1	1.0	0.8	5.3
120mgluk/120m	mmol/l	1	1.0	0.9	5.3
120mp-glu	mmol/l	35	1.0	0.0	4.6
120mp-glu	mmol/l	35	1.0	0.1	4.98
120mp-glu	mmol/l	35	1.0	0.2	5.2
120mp-glu	mmol/l	35	1.0	0.3	5.8
120mp-glu	mmol/l	35	1.0	0.4	6.0
120mp-glu	mmol/l	35	1.0	0.5	6.4
120mp-glu	mmol/l	35	1.0	0.6	6.84
120mp-glu	mmol/l	35	1.0	0.7	7.44
120mp-glu	mmol/l	35	1.0	0.8	7.82
120mp-glu	mmol/l	35	1.0	0.9	9.34
120mp-gluk	mmol/l	378	1.0	0.0	3.1
120mp-gluk	mmol/l	378	1.0	0.1	5.07
120mp-gluk	mmol/l	378	1.0	0.2	5.8
120mp-gluk	mmol/l	378	1.0	0.3	6.2
120mp-gluk	mmol/l	378	1.0	0.4	6.9
120mp-gluk	mmol/l	378	1.0	0.5	7.55
120mp-gluk	mmol/l	378	1.0	0.6	8.3
120mp-gluk	mmol/l	378	1.0	0.7	9.1
120mp-gluk	mmol/l	378	1.0	0.8	10.1
120mp-gluk	mmol/l	378	1.0	0.9	11.7
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.0	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.1	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.2	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.3	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.4	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.5	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.6	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.7	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.8	1.0
14.jodi-pak.sis.u-isuht.kreaan(125)	paketti	3	1.0	0.9	1.0
1hgluk	mmol/l	762	1.0	0.0	3.6
1hgluk	mmol/l	762	1.0	0.1	5.5
1hgluk	mmol/l	762	1.0	0.2	6.2
1hgluk	mmol/l	762	1.0	0.3	6.7
1hgluk	mmol/l	762	1.0	0.4	7.2
1hgluk	mmol/l	762	1.0	0.5	7.6
1hgluk	mmol/l	762	1.0	0.6	8.2
1hgluk	mmol/l	762	1.0	0.7	8.7
1hgluk	mmol/l	762	1.0	0.8	9.2
1hgluk	mmol/l	762	1.0	0.9	10.1
1hglukcp	mmol/l	1	1.0	0.0	6.0
1hglukcp	mmol/l	1	1.0	0.1	6.0
1hglukcp	mmol/l	1	1.0	0.2	6.0
1hglukcp	mmol/l	1	1.0	0.3	6.0
1hglukcp	mmol/l	1	1.0	0.4	6.0
1hglukcp	mmol/l	1	1.0	0.5	6.0
1hglukcp	mmol/l	1	1.0	0.6	6.0
1hglukcp	mmol/l	1	1.0	0.7	6.0
1hglukcp	mmol/l	1	1.0	0.8	6.0
1hglukcp	mmol/l	1	1.0	0.9	6.0
1histamii	mm	15	1.0	0.0	4.0
1histamii	mm	15	1.0	0.1	4.0
1histamii	mm	15	1.0	0.2	4.0
1histamii	mm	15	1.0	0.3	5.0
1histamii	mm	15	1.0	0.4	5.0
1histamii	mm	15	1.0	0.5	5.0
1histamii	mm	15	1.0	0.6	5.0
1histamii	mm	15	1.0	0.7	5.0
1histamii	mm	15	1.0	0.8	5.0
1histamii	mm	15	1.0	0.9	5.6
24hkors	nmol/l	122	1.0	0.0	9.0
24hkors	nmol/l	122	1.0	0.1	16.0
24hkors	nmol/l	122	1.0	0.2	17.2
24hkors	nmol/l	122	1.0	0.3	21.3
24hkors	nmol/l	122	1.0	0.4	26.0
24hkors	nmol/l	122	1.0	0.5	29.0
24hkors	nmol/l	122	1.0	0.6	35.0
24hkors	nmol/l	122	1.0	0.7	40.0
24hkors	nmol/l	122	1.0	0.8	45.8
24hkors	nmol/l	122	1.0	0.9	64.2
2h	mmol/l	1	1.0	0.0	7.6
2h	mmol/l	1	1.0	0.1	7.6
2h	mmol/l	1	1.0	0.2	7.6
2h	mmol/l	1	1.0	0.3	7.6
2h	mmol/l	1	1.0	0.4	7.6
2h	mmol/l	1	1.0	0.5	7.6
2h	mmol/l	1	1.0	0.6	7.6
2h	mmol/l	1	1.0	0.7	7.6
2h	mmol/l	1	1.0	0.8	7.6
2h	mmol/l	1	1.0	0.9	7.6
2hgluk	mmol/l	2551	1.0	0.0	2.3
2hgluk	mmol/l	2551	1.0	0.1	4.8
2hgluk	mmol/l	2551	1.0	0.2	5.5
2hgluk	mmol/l	2551	1.0	0.3	5.9
2hgluk	mmol/l	2551	1.0	0.4	6.4
2hgluk	mmol/l	2551	1.0	0.5	6.9
2hgluk	mmol/l	2551	1.0	0.6	7.5
2hgluk	mmol/l	2551	1.0	0.7	8.3
2hgluk	mmol/l	2551	1.0	0.8	9.5
2hgluk	mmol/l	2551	1.0	0.9	11.3
2hp-gluk	mmol/l	7	1.0	0.0	5.6
2hp-gluk	mmol/l	7	1.0	0.1	5.66
2hp-gluk	mmol/l	7	1.0	0.2	5.7
2hp-gluk	mmol/l	7	1.0	0.3	5.7
2hp-gluk	mmol/l	7	1.0	0.4	5.74
2hp-gluk	mmol/l	7	1.0	0.5	5.8
2hp-gluk	mmol/l	7	1.0	0.6	5.86
2hp-gluk	mmol/l	7	1.0	0.7	6.14
2hp-gluk	mmol/l	7	1.0	0.8	6.86
2hp-gluk	mmol/l	7	1.0	0.9	7.1
3hgluk	mmol/l	3	1.0	0.0	3.6
3hgluk	mmol/l	3	1.0	0.1	3.74
3hgluk	mmol/l	3	1.0	0.2	3.88
3hgluk	mmol/l	3	1.0	0.3	4.02
3hgluk	mmol/l	3	1.0	0.4	4.16
3hgluk	mmol/l	3	1.0	0.5	4.3
3hgluk	mmol/l	3	1.0	0.6	4.3
3hgluk	mmol/l	3	1.0	0.7	4.3
3hgluk	mmol/l	3	1.0	0.8	4.3
3hgluk	mmol/l	3	1.0	0.9	4.3
3koivu	mm	5	1.0	0.0	0.0
3koivu	mm	5	1.0	0.1	0.0
3koivu	mm	5	1.0	0.2	0.0
3koivu	mm	5	1.0	0.3	0.0
3koivu	mm	5	1.0	0.4	0.0
3koivu	mm	5	1.0	0.5	0.0
3koivu	mm	5	1.0	0.6	0.0
3koivu	mm	5	1.0	0.7	0.0
3koivu	mm	5	1.0	0.8	0.0
3koivu	mm	5	1.0	0.9	0.0
4timotei	mm	7	1.0	0.0	0.0
4timotei	mm	7	1.0	0.1	0.0
4timotei	mm	7	1.0	0.2	0.0
4timotei	mm	7	1.0	0.3	0.0
4timotei	mm	7	1.0	0.4	0.0
4timotei	mm	7	1.0	0.5	0.0
4timotei	mm	7	1.0	0.6	0.0
4timotei	mm	7	1.0	0.7	0.6
4timotei	mm	7	1.0	0.8	2.4
4timotei	mm	7	1.0	0.9	3.8
5pujo	mm	8	1.0	0.0	0.0
5pujo	mm	8	1.0	0.1	0.0
5pujo	mm	8	1.0	0.2	0.0
5pujo	mm	8	1.0	0.3	0.0
5pujo	mm	8	1.0	0.4	0.0
5pujo	mm	8	1.0	0.5	0.0
5pujo	mm	8	1.0	0.6	0.0
5pujo	mm	8	1.0	0.7	0.0
5pujo	mm	8	1.0	0.8	0.0
5pujo	mm	8	1.0	0.9	0.0
60mgluk	mmol/l	756	1.0	0.0	3.6
60mgluk	mmol/l	756	1.0	0.1	5.5
60mgluk	mmol/l	756	1.0	0.2	6.1
60mgluk	mmol/l	756	1.0	0.3	6.65
60mgluk	mmol/l	756	1.0	0.4	7.0
60mgluk	mmol/l	756	1.0	0.5	7.45
60mgluk	mmol/l	756	1.0	0.6	7.9
60mgluk	mmol/l	756	1.0	0.7	8.4
60mgluk	mmol/l	756	1.0	0.8	8.9
60mgluk	mmol/l	756	1.0	0.9	9.75
60mgluk/60m	mmol/l	4	1.0	0.0	5.7
60mgluk/60m	mmol/l	4	1.0	0.1	5.91
60mgluk/60m	mmol/l	4	1.0	0.2	6.12
60mgluk/60m	mmol/l	4	1.0	0.3	6.33
60mgluk/60m	mmol/l	4	1.0	0.4	6.4
60mgluk/60m	mmol/l	4	1.0	0.5	6.4
60mgluk/60m	mmol/l	4	1.0	0.6	6.4
60mgluk/60m	mmol/l	4	1.0	0.7	6.59
60mgluk/60m	mmol/l	4	1.0	0.8	7.16
60mgluk/60m	mmol/l	4	1.0	0.9	7.73
6430s-kol-hdlosatutk.	mmol/l	1	1.0	0.0	1.1
6430s-kol-hdlosatutk.	mmol/l	1	1.0	0.1	1.1
6430s-kol-hdlosatutk.	mmol/l	1	1.0	0.2	1.1
6430s-kol-hdlosatutk.	mmol/l	1	1.0	0.3	1.1
