group_id	TEST_NAME	UNIT	n	p_missing	deciles	LongName	prefix_meaning	suffix_meaning	group_path	has_component	has_property	has_time_aspect	has_system	has_scale_type	has_method	is_panel
20	li-herpessimplex2,nukl.haponos.		129	100			Cerebrospinal fluid		1.2.2.1.2.2.2.2.2.2.2.2.1	Herpes simplex virus 2	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord	Nucleic acid amplification with probe detection	FALSE
20	li-l.monocytogenesnukl.haponos.		129	100			Cerebrospinal fluid		1.2.2.1.2.2.2.2.2.2.2.2.1	Listeria monocytogenes	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord	Nucleic acid amplification with probe detection	FALSE
20	li-neisseriameningitidisnukl.haponos.		129	100			Cerebrospinal fluid		1.2.2.1.2.2.2.2.2.2.2.2.1	Neisseria meningitidis	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord	Nucleic acid amplification with probe detection	FALSE
20	li-streptococcusagalactiaenukl.haponos.		129	100			Cerebrospinal fluid		1.2.2.1.2.2.2.2.2.2.2.2.1	Streptococcus agalactiae	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord	Nucleic acid amplification with probe detection	FALSE
20	li-streptococcuspneumoniaenukl.haponos.		129	100			Cerebrospinal fluid		1.2.2.1.2.2.2.2.2.2.2.2.1	Streptococcus pneumoniae	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord	Nucleic acid amplification with probe detection	FALSE
20	li-varicella-zosternukl.haponos.		129	100			Cerebrospinal fluid		1.2.2.1.2.2.2.2.2.2.2.2.1	Varicella zoster virus	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord	Nucleic acid amplification with probe detection	FALSE
20	pt-ekg,12kytkentälevossa		243	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentää6tk		368	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentääep-terveyskeskus		206	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentäälevossa	1	55	0			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentäälevossa		54957	99.91			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentäälevossa(k-pks:n)(ko)		272	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentäälevossa(ot.tk:ssa)		210	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentäälevossa,omarekisteröintimuseen		2847	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentäälevossaosastolla		193	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,12kytkentäälevossa␤		2419	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,eteisvärinänseulonta,valvontamonitori-ekg		477	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG screening for Atrial fibrillation	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,eteisvärinänseulonta,valvontamonitori-ekg,lisätallenne		625	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,sisältäentietokoneanalyysin		8257	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,sisältäentietokoneanalyysin(malmin)(pi)		226	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekg,sisältäätietokoneanalyysin		4178	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekgsis[lt[entietokoneanalyysin		305	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	pt-ekgsisältäentietokoneanalyysin		347	100			Patient		1.2.2.1.2.2.2.2.2.2.2.2.1	EKG.12 lead	Finding	Point in time (spot)	^Patient	Doc		FALSE
20	shigella/eiec(enteroinvasiivinene.coli)		1318	100					1.2.2.1.2.2.2.2.2.2.2.2.1	Shigella sp+Escherichia coli enteroinvasive	Presence or Threshold	Point in time (spot)		Ord		FALSE
21	fp-transferriininrautakyllästeisyys	%	3193	0	[8.97, 13, 16.76, 20.1, 23.32, 26.3, 29.57, 33.75, 41.18]		Fasting plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Plasma	Qn		FALSE
21	fp-transferriininrautakyllästeisyys		13	84.62			Fasting plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation		Point in time (spot)	Plasma	Nar		FALSE
21	fp-transferriininrautasaturaatio	%	401	0	[8.17, 12.08, 15.12, 17.38, 20.04, 22.98, 27.38, 31.01, 39.99]		Fasting plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Plasma	Qn		FALSE
21	fs-transferiininrautakyllästeisyys		2368	65.54	[0.08, 0.13, 0.16, 0.19, 0.23, 0.26, 0.3, 0.34, 0.41]		Fasting serum		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Serum	Qn		FALSE
21	fs-transferiininrautakyllästeisyys,paastotilassa		139	0	[0.07, 0.12, 0.15, 0.19, 0.22, 0.24, 0.28, 0.33, 0.39]		Fasting serum		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Serum	Qn		FALSE
21	fs-transferriininrautakyllästeisyys	%	144	0	[5.6, 8.49, 12.38, 16.94, 20.5, 24.07, 26.84, 31.55, 40]		Fasting serum		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Serum	Qn		FALSE
21	fs-transferriininrautakyllästeisyys		230	1.74	[6.96, 10.51, 13.75, 17.95, 20.84, 24.42, 28.14, 32.22, 47.21]		Fasting serum		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Serum	Qn		FALSE
21	p-transferriininrautakyllästeisyys	%	288	0	[7.78, 11.72, 15.31, 18.47, 21.76, 25.36, 29.49, 34.05, 40.39]		Plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Plasma	Qn		FALSE
21	p-transferriininrautakyllästeisyys,fp-fe/tr,fp-fe/tran,fp-fe/trans	%	628	0	[9.32, 12.95, 14.99, 17.87, 20.98, 23.9, 27.48, 31.74, 38.07]		Plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Plasma	Qn		FALSE
21	p-transferriinireseptori	mg/l	1449	0	[0.64, 0.72, 0.81, 0.91, 1.01, 1.14, 1.3, 1.54, 1.97]		Plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor	Mass Concentration	Point in time (spot)	Plasma	Qn		FALSE
21	p-transferriinireseptori		176	100			Plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor		Point in time (spot)	Plasma	Nar		FALSE
21	p-transferriinireseptori,liukoinen	mg/l	1328	0	[0.8, 1.04, 1.37, 1.95, 2.49, 2.95, 3.61, 4.4, 5.84]		Plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor	Mass Concentration	Point in time (spot)	Plasma	Qn		FALSE
21	p-transferriinireseptori,liukoinen		42	100			Plasma		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor		Point in time (spot)	Plasma	Nar		FALSE
21	s-transferriinireseptori	mg/l	1934	0	[2.3, 2.61, 2.91, 3.22, 3.51, 3.93, 4.43, 5.22, 6.84]		Serum		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
21	s-transferriinireseptori,liukoinen	mg/l	129	0	[0.91, 1.1, 1.18, 1.23, 1.33, 1.45, 1.78, 2.23, 3.16]		Serum		1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
21	transferiininrautakyllästeisyys,seerumista,paastotilassa	osuus	236	0	[0.09, 0.15, 0.19, 0.22, 0.25, 0.29, 0.31, 0.35, 0.44]				1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Serum	Qn		FALSE
21	transferiininrautakyllästeisyys,seerumista,paastotilassa	paketti	16	0					1.2.2.1.2.2.2.2.2.2.2.2.2.1							TRUE
21	transferiininrautakyllästeisyys,seerumista,paastotilassa		205	3.41	[0.1, 0.13, 0.16, 0.18, 0.22, 0.26, 0.29, 0.33, 0.41]				1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Serum	Qn		FALSE
21	transferriininrautakyllästeisyys	%	1179	0	[8.18, 11.78, 15.27, 18.31, 21.03, 24.15, 27.59, 31.86, 39.21]				1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)		Qn		FALSE
21	transferriininrautakyllästeisyys		26	100					1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation		Point in time (spot)		Nar		FALSE
21	transferriininrautakyllästeisyys(fp-)	%	596	0	[10.58, 15.04, 18.08, 21, 24.94, 28.56, 32.22, 37.06, 43.51]				1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)	Plasma	Qn		FALSE
21	transferriininrautakyllästeisyys(fp-)		16	100					1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation		Point in time (spot)	Plasma	Nar		FALSE
21	transferriininrautakyllästeisyys␤	%	1453	0					1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)		Qn		FALSE
21	transferriininrautakyllästeisyys␤		5	100					1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation		Point in time (spot)		Nar		FALSE
21	transferriinirautakyllästeisyys	%	233	0	[8.52, 13.59, 16.32, 21.55, 25.9, 28.62, 32.3, 36.31, 42.32]				1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)		Qn		FALSE
21	transferriinireseptori,liukoinen	mg/l	196	0	[1.64, 2.13, 2.4, 2.6, 2.79, 2.98, 3.16, 3.56, 4.22]				1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor	Mass Concentration	Point in time (spot)		Qn		FALSE
21	transferriinireseptori,liukoinen		48	100					1.2.2.1.2.2.2.2.2.2.2.2.2.1	Soluble transferrin receptor		Point in time (spot)		Nar		FALSE
21	transferriinisaturaatio	%	292	0	[6.88, 9.89, 12.73, 16.14, 19.09, 22.3, 26.09, 32.09, 39.32]				1.2.2.1.2.2.2.2.2.2.2.2.2.1	Transferrin saturation	Mass Fraction	Point in time (spot)		Qn		FALSE
33	-metisilliiniresistentinstaphylococcusaureus(mrsa),viljely		161	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)		Ord	Organism specific culture	FALSE
33	-metisilliiniresistenttistaph.aureus,viljelynenästä		578	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Nose	Ord	Organism specific culture	FALSE
33	-metisilliiniresistenttistaph.aureus,viljelynielusta		578	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Throat	Ord	Organism specific culture	FALSE
33	-metisilliiniresistenttistaph.aureus,viljelyperineumista		576	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Perineum	Ord	Organism specific culture	FALSE
33	ennaltamääritellyngeenineksonienemäsmuutostenjapientenkopiolukumuutostentutkimusngs-menetelmällä		160	100					1.2.2.2.2.2.2.2.2.1		Finding	Point in time (spot)		Nar	Molecular genetics	FALSE
33	huumeseula(amfet,bents,opiaat,kannab,koka)		129	100					1.2.2.2.2.2.2.2.2.1	Drugs of abuse screen						TRUE
33	huumeseulonta(amfet.,bents.,opiaatit,kannabis,kokaiini,buprenorfiini)		544	100					1.2.2.2.2.2.2.2.2.1	Drugs of abuse screen						TRUE
33	metisilliiniresistentinstaphylococcusaureus(mrs		166	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)		Ord		FALSE
33	metisilliiniresistenttistaph.aureus,viljelyne		294	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Nose	Ord	Organism specific culture	FALSE
33	metisilliiniresistenttistaph.aureus,viljelynenästä		436	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Nose	Ord	Organism specific culture	FALSE
33	metisilliiniresistenttistaph.aureus,viljelyni		295	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Throat	Ord	Organism specific culture	FALSE
33	metisilliiniresistenttistaph.aureus,viljelynielusta		442	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Throat	Ord	Organism specific culture	FALSE
33	metisilliiniresistenttistaph.aureus,viljelype		296	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Perineum	Ord	Organism specific culture	FALSE
33	metisilliiniresistenttistaph.aureus,viljelyperineumista		433	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)	Perineum	Ord	Organism specific culture	FALSE
33	metisilliiniresistenttistaphylococcusaureus(mrsa),seulontaviljely␤		111	100					1.2.2.2.2.2.2.2.2.1	Methicillin resistant Staphylococcus aureus	Presence or Identity	Point in time (spot)		Ord	Organism specific culture	FALSE
33	pt-ekg,pitkäaikaisrekisteröinti(24h),kytkentä,analys,lausunto		322	100			Patient		1.2.2.2.2.2.2.2.2.1	Electrocardiogram panel	Finding	24 hours	^Patient	Nar		TRUE
33	pt-ekg,pitkäaikaisrekisteröinti(24h),kytkentä,analysointi,lausunto		138	100			Patient		1.2.2.2.2.2.2.2.2.1	Electrocardiogram panel	Finding	24 hours	^Patient	Nar		TRUE
33	pt-ekg,pitkäaikaisrekisteröinti(48h),kytkentä,analysointi,lausunto		136	100			Patient		1.2.2.2.2.2.2.2.2.1	Electrocardiogram panel	Finding	48 hours	^Patient	Nar		TRUE
33	työpaikanhuumetutkimus6a(amfetamiini,bentsodiatsepiinit,buprenorfiini,kannabis,kokaiini,opi		108	100					1.2.2.2.2.2.2.2.2.1	Drugs of abuse screen						TRUE
33	u-huum6a:amfetamiinit,bentsodiatsepiinit,buprenorfiini,kannabis,kokaiinijaopiaatit.vainsop.		113	100			Urine		1.2.2.2.2.2.2.2.2.1	Drugs of abuse screen			Urine			TRUE
33	u-huumeseulonta(amfet.,bents.,opiaatit,kannabis,kokaiini,buprenorfiini)		731	100			Urine		1.2.2.2.2.2.2.2.2.1	Drugs of abuse screen			Urine			TRUE
34	-streptococcusagalactie(str.ryhmäb,gbs),nukleiinihaponosoitus		140	100					1.2.2.2.2.2.2.2.2.2.1	Streptococcus agalactiae	Presence or Threshold	Point in time (spot)		Ord	Nucleic acid amplification with probe detection	FALSE
34	fl-streptococcusagalactie(b),nukleiinihaponosoitus		354	100			Vaginal discharge		1.2.2.2.2.2.2.2.2.2.1	Streptococcus agalactiae	Presence or Threshold	Point in time (spot)	Vaginal fluid	Ord	Nucleic acid amplification with probe detection	FALSE
34	ps-streptococcus,viljely(-hemolyyttisetstrepto		151	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	ps-streptococcus,viljely(beeta-hemolyyttisetstr		110	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	ps-streptococcus,viljely(hemolyytt.streptokokit)		327	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	ps-streptococcus,viljely(hemolyytt.streptokokitnielusta)		414	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	ps-streptococcus,viljely(hemolyyttisetstreptok)		162	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	ps-streptococcus,viljely(hemolyyttisetstreptokokit)		339	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	ps-streptococcus,viljelynielusta(hemolyytt)		238	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	ps-streptococcuspyogenes(a),antigeeni		735	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus pyogenes	Presence or Threshold	Point in time (spot)	Throat	Ord	Immunoassay	FALSE
34	ps-streptococcuspyogenes(a),nukleiinihappo(kval)		150	99.33			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus pyogenes	Presence or Threshold	Point in time (spot)	Throat	Ord	Nucleic acid amplification with probe detection	FALSE
34	ps-streptococcuspyogenis(a)antig,vierithoitoy		124	100			Pharyngeal secretion		1.2.2.2.2.2.2.2.2.2.1	Streptococcus pyogenes	Presence or Threshold	Point in time (spot)	Throat	Ord	Immunoassay	FALSE
34	streptococcus,viljely(hemolyyt.streptokokitnielusta)		333	100					1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)	Throat	Nom	Organism specific culture	FALSE
34	streptococcus,viljely(hemolyytt.streptokokit)		454	100					1.2.2.2.2.2.2.2.2.2.1	Streptococcus beta hemolytic	Presence or Identity	Point in time (spot)		Nom	Organism specific culture	FALSE
34	streptococcusagalactiae(b),nukleiinihaponosoitus,fluori,vieritesti		304	100					1.2.2.2.2.2.2.2.2.2.1	Streptococcus agalactiae	Presence or Threshold	Point in time (spot)		Ord	Nucleic acid amplification with probe detection	FALSE
34	streptococcusagalactie(b),nukleiinihaponosoitus		242	100					1.2.2.2.2.2.2.2.2.2.1	Streptococcus agalactiae	Presence or Threshold	Point in time (spot)		Ord	Nucleic acid amplification with probe detection	FALSE
34	streptococcuspyogenes(a),nukleiinihappo-osoitus		228	100					1.2.2.2.2.2.2.2.2.2.1	Streptococcus pyogenes	Presence or Threshold	Point in time (spot)		Ord	Nucleic acid amplification with probe detection	FALSE
34	streptococcuspyogenes(a),osoituskoe		396	100					1.2.2.2.2.2.2.2.2.2.1	Streptococcus pyogenes	Presence or Threshold	Point in time (spot)		Ord		FALSE
37	-histologinensolublokkisytologisestanäytteestä		214	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Cell block	Finding	Point in time (spot)	Tissue	Nar	Histology	FALSE
37	-humanpapillomavirusgenotyyppi16		301	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Human papillomavirus 16 DNA	Presence or Threshold	Point in time (spot)		Ord	Nucleic acid amplification with probe detection	FALSE
37	-humanpapillomavirusgenotyyppi18		301	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Human papillomavirus 18 DNA	Presence or Threshold	Point in time (spot)		Ord	Nucleic acid amplification with probe detection	FALSE
37	-humanpapillomavirusgenotyyppimuupatogeeninenhpv		252	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Human papillomavirus high risk types DNA	Presence or Threshold	Point in time (spot)		Ord	Nucleic acid amplification with probe detection	FALSE
37	-lisämaksukiireellisenäpyydetyllenäytteelle		584	100					1.2.2.2.2.2.2.2.2.2.2.2.2							FALSE
37	-lisätutkimuspyyntöaiemmintutkitullenäytteelle		191	100					1.2.2.2.2.2.2.2.2.2.2.2.2							FALSE
37	-lisävastaus2laskutuskuitatullenäytteelle		438	100					1.2.2.2.2.2.2.2.2.2.2.2.2							FALSE
37	-lisävastauslaskutuskuitatullenäytteelle		2865	100					1.2.2.2.2.2.2.2.2.2.2.2.2							FALSE
37	-moniresistentitgram-negatiivisetsauvat,viljely		122	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Bacteria identified	Presence or Identity	Point in time (spot)		Nom	Organism specific culture	FALSE
37	-moniresistentitgramnegatiivisetsauvat,viljely		163	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Bacteria identified	Presence or Identity	Point in time (spot)		Nom	Organism specific culture	FALSE
37	-resistentitgramnegatiivisetsauvat,viljely		314	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Bacteria identified	Presence or Identity	Point in time (spot)		Nom	Organism specific culture	FALSE
37	-staphylococcusaureus,metilliiniresist.viljely		248	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Staphylococcus aureus methicillin resistant	Presence or Threshold	Point in time (spot)		Ord	Organism specific culture	FALSE
37	-staphylococcusaureus,metisilliiniresistentti,v		540	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Staphylococcus aureus methicillin resistant	Presence or Threshold	Point in time (spot)		Ord	Organism specific culture	FALSE
37	b-glukoosi,hoitoyksikönvieritesti,kokoveri		687	0.15	[5.55, 5.93, 6.7, 7.42, 8.33, 9.1, 10.22, 12.18, 14.28]		Blood		1.2.2.2.2.2.2.2.2.2.2.2.2	Glucose	Substance Concentration	Point in time (spot)	Blood	Qn		FALSE
37	b-hematologisenpotilaanperuskaryotyypinmääritys		125	100			Blood		1.2.2.2.2.2.2.2.2.2.2.2.2	Karyotype	Finding	Point in time (spot)	Blood	Nar	Cytogenetics	FALSE
37	b-kreatiniini,hoitoyksikönvieritesti,veri		167	0	[58.29, 69.03, 76.8, 84.73, 95.67, 105.12, 116.21, 134.79, 170]		Blood		1.2.2.2.2.2.2.2.2.2.2.2.2	Creatinine	Substance Concentration	Point in time (spot)	Blood	Qn		FALSE
37	bakteerit,virtsasta,partikkelinlaskijalla,osatutk.		212	100					1.2.2.2.2.2.2.2.2.2.2.2.2	Bacteria	Presence or Threshold	Point in time (spot)	Urine	Ord	Automated count	FALSE
37	bm-pahanlaatuisenveritaudinimmunofenotyypitys		191	100			Bone marrow		1.2.2.2.2.2.2.2.2.2.2.2.2	Immunophenotype	Finding	Point in time (spot)	Bone marrow	Nar	Flow cytometry (FC)	FALSE
37	bm-pahanlaatuisenveritaudinimmunofenotyyppinenjäännöstautianalyysi		162	100			Bone marrow		1.2.2.2.2.2.2.2.2.2.2.2.2	Minimal residual disease	Finding	Point in time (spot)	Bone marrow	Nar	Flow cytometry (FC)	FALSE
37	cb-hemoglobiini,vieritestihoitoyksikössä	g/l	101	0	[84.5, 92.5, 100.5, 112.5, 121.56, 127.06, 131.83, 135.83, 146]		Capillary blood		1.2.2.2.2.2.2.2.2.2.2.2.2	Hemoglobin	Mass Concentration	Point in time (spot)	Blood capillary	Qn		FALSE
37	cp-glukoosi,ihopistosn,vieritestihoitoyksikössä	mmol/l	5203	0	[5.2, 6.16, 6.92, 7.87, 8.89, 10.17, 11.74, 13.96, 16.77]				1.2.2.2.2.2.2.2.2.2.2.2.2	Glucose	Substance Concentration	Point in time (spot)	Blood capillary	Qn		FALSE
37	cp-glukoosi,ihopistosn,vieritestihoitoyksikössä		19	100	[5.33, 6.26, 7.1, 7.98, 9.1, 10.33, 11.92, 13.89, 16.96]				1.2.2.2.2.2.2.2.2.2.2.2.2	Glucose	Substance Concentration	Point in time (spot)	Blood capillary	Qn		FALSE
37	crp-pitoisuus,hoitoyksikkömittaavieritestilaitteella	mg/l	771	0	[2.6, 5.17, 9.64, 14.69, 22, 32.29, 47.95, 69.4, 106.84]				1.2.2.2.2.2.2.2.2.2.2.2.2	C reactive protein	Mass Concentration	Point in time (spot)		Qn		FALSE
